DatabaseClass text,LauncherClass numeric,LauncherId numeric,Description text,LocalName text,FiringArc_deg numeric,Az numeric,El numeric,FireControlSensor text,FireControlSensor2 text,IsReloadable numeric
"CV (Kuznetsov) Liaoning","Kashtan 30mm Gun Mount x 4","4","","Port Kashtan 30mm Array","180","270","0","MR-352 Positiv ME-1.2 (Port Array)","","1"
"CV (Kuznetsov) Liaoning","Kashtan SA-N-11 Mount x 4","5","","Stbd Kashtan SAM Array","180","90","0","MR-352 Positiv ME-1.2 (Stbd Array)","","1"
"CV (Kuznetsov) Liaoning","Kashtan 30mm Gun Mount x 4","6","","Stbd Kashtan 30mm Array","180","90","0","MR-352 Positiv ME-1.2 (Stbd Array)","","1"
"CV (Kuznetsov) Liaoning","30 mm/54 (1.2in) AK-630M x 3","7","","Port 30mm CIWS Array","180","270","0","","","1"
"CV (Kuznetsov) Liaoning","30 mm/54 (1.2in) AK-630M x 3","8","","Stbd 30mm CIWS Array","180","90","0","","","1"
"CV (Kuznetsov) Liaoning","PK-10 Chaff Launcher x 5 (Port)","9","","","90","270","60","","","1"
"CV (Kuznetsov) Liaoning","PK-10 Chaff Launcher x 5 (Stbd)","10","","","90","90","60","Irbis-E","OEPS-30 IRST","1"
"CV (R05/6/7) Invincible","Sea Dart Twin Rail Launcher","0","Fwd Sea Dart Launcher","","270","0","40","Type-909 FC","","1"
"CV (R05/6/7) Invincible","30mm/77 GAU-8/A Goalkeeper","1","Port Bow 30mm GoalKeeper CIWS","","270","345","0","","","1"
"CV (R05/6/7) Invincible","30mm/77 GAU-8/A Goalkeeper","2","Port Qtr 30mm GoalKeeper CIWS","","190","225","0","","","1"
"CV (R05/6/7) Invincible","30mm/77 GAU-8/A Goalkeeper","3","Stbd  30mm GoalKeeper CIWS","","185","90","0","","","1"
"CV R11 Princippe de Asturias","20mm Meroka CIWS","0","","","300","0","40","RTN-20X x3","","1"
"CV R11 Princippe de Asturias","20mm Meroka CIWS","1","","","300","180","40","RTN-20X x3","","1"
"CV R11 Princippe de Asturias","20mm Meroka CIWS","2","","","170","85","0","","","1"
"CV R11 Princippe de Asturias","20mm Meroka CIWS","3","","","170","275","0","","","1"
"CV R12 Hermes","40mm/56.3 QF Mk5 x2","0","","","260","315","0","","","1"
"CV R12 Hermes","40mm/56.3 QF Mk5 x2","1","","","260","225","0","","","1"
"CV R12 Hermes","40mm/56.3 QF Mk5 x2","2","","","260","45","0","","","1"
"CV R12 Hermes","40mm/56.3 QF Mk5 x2","3","","","170","90","0","","","1"
"CV R12 Hermes","40mm/56.3 QF Mk5 x2","4","","","260","135","0","","","1"
"CV R12 Hermes (1966)","Sea Cat Quad launcher","0","","","260","315","0","Type 984","","1"
"CV R12 Hermes (1966)","Sea Cat Quad launcher","1","","","260","135","0","Type 984","","1"
"CV R91 Charles de Gaulle","Sylver A43 VLS","0","Aster 15 Launcher","","0","90","90","Arabel FC","","1"
"CV R91 Charles de Gaulle","Mistral Sadral","2","Mistral Launcher","","300","90","40","","","1"
"CV R91 Charles de Gaulle","Mistral Sadral","3","Mistral Launcher","","300","270","40","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","4","20 mm","","90","0","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","5","20 mm","","90","45","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","6","20 mm","","90","90","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","7","20 mm","","90","135","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","8","20 mm","","90","180","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","9","20 mm","","90","225","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","10","20 mm","","90","270","30","","","1"
"CV R91 Charles de Gaulle","20 mm F2 Cannon","11","20 mm","","90","315","30","","","1"
"CV R91 Charles de Gaulle","Sagaie CM","12","Decoy Launcher","","0","90","45","","","1"
"CV R91 Charles de Gaulle","Sagaie CM","13","Decoy Launcher","","0","270","45","","","1"
"CV R91 Charles de Gaulle","Sagaie CM","14","Decoy Launcher","","0","0","45","","","1"
"CV R91 Charles de Gaulle","Sagaie CM","15","Decoy Launcher","","0","180","45","","","1"
"CV R91 Charles de Gaulle","SLAT CM","16","Torpedo Decoy","","360","90","0","","","1"
"CV/DDH Hyuga","Mk-41 Mod4 VLS","0","VLS","","360","135","10","FCS-3 AS","","1"
"CV/DDH Hyuga","20mm/76 M-61A1 Gatling Mark 15 Block 0","1","Port Bow 20mm Phalanx CIWS","","150","300","10","","","1"
"CV/DDH Hyuga","20mm/76 M-61A1 Gatling Mark 15 Block 0","2","Stbd Bow 20mm Phalanx CIWS","","150","60","10","","","1"
"CV/DDH Hyuga","324mm Torpedo Tube x 3 (Port)","3","Port Torpedo Tubes","","0","270","10","","","1"
"CV/DDH Hyuga","324mm Torpedo Tube x 3 (Stbd)","4","Stbd Torpedo Tubes","","0","90","10","","","1"
"CV-551 Giuseppe Garibaldi","Albatross Launcher","0","","","300","0","40","RTN-20X x3","","1"
"CV-551 Giuseppe Garibaldi","Albatross Launcher","1","","","300","180","40","RTN-20X x3","","1"
"CV-551 Giuseppe Garibaldi","40mm Twin Fast Forty","2","","","170","85","0","","","1"
"CV-551 Giuseppe Garibaldi","40mm Twin Fast Forty","3","","","170","275","0","","","1"
"CV-551 Giuseppe Garibaldi","40mm Twin Fast Forty","4","","","260","180","0","","","1"
"CV-551 Giuseppe Garibaldi","Otomat Launcher x2","5","","","360","30","15","","","0"
"CV-551 Giuseppe Garibaldi","Otomat Launcher x2","6","","","360","330","15","","","0"
"CV-551 Giuseppe Garibaldi","533mm B-515 Torpedo Launcher x3","7","","","30","90","0","","","1"
"CV-551 Giuseppe Garibaldi","533mm B-515 Torpedo Launcher x3","8","","","30","270","0","","","1"
"CV-551 Giuseppe Garibaldi(2003)","Albatross Launcher","0","","","300","0","40","","","1"
"CV-551 Giuseppe Garibaldi(2003)","Albatross Launcher","1","","","300","180","40","","","1"
"CV-551 Giuseppe Garibaldi(2003)","40mm Twin Fast Forty","2","","","170","85","0","","","1"
"CV-551 Giuseppe Garibaldi(2003)","40mm Twin Fast Forty","3","","","170","275","0","","","1"
"CV-551 Giuseppe Garibaldi(2003)","40mm Twin Fast Forty","4","","","260","180","0","","","1"
"CV-551 Giuseppe Garibaldi(2003)","533mm B-515 Torpedo Launcher x3","5","","","30","90","0","","","1"
"CV-551 Giuseppe Garibaldi(2003)","533mm B-515 Torpedo Launcher x3","6","","","30","270","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","0","","","150","70","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","1","","","150","290","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","2","","","110","50","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","3","","","110","310","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","4","","","160","105","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","5","","","160","255","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","6","","","170","102","0","","","1"
"CV-59 (Forrestal) USS Forrestal","127mm/54 (5in) Mk42","7","","","170","258","0","","","1"
"CV-59 (Forrestal) USS Forrestal(68)","127mm/54 (5in) Mk42","0","","","160","105","0","","","1"
"CV-59 (Forrestal) USS Forrestal(68)","127mm/54 (5in) Mk42","1","","","160","255","0","","","1"
"CV-59 (Forrestal) USS Forrestal(68)","127mm/54 (5in) Mk42","2","","","170","102","0","","","1"
"CV-59 (Forrestal) USS Forrestal(68)","127mm/54 (5in) Mk42","3","","","170","258","0","","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","SeaSparrow x8 Launcher","0","","","160","80","0","Mk-91 FCS","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","SeaSparrow x8 Launcher","1","","","180","100","0","Mk-91 FCS","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","SeaSparrow x8 Launcher","2","","","180","260","0","Mk-91 FCS","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","3","","","160","280","0","","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","4","","","210","90","0","","","1"
"CV-59 (Forrestal) USS Forrestal(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","5","","","190","255","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","0","","","150","70","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","1","","","150","290","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","2","","","110","50","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","3","","","110","310","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","4","","","160","105","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","5","","","160","255","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","6","","","170","102","0","","","1"
"CV-60 (Forrestal) USS Saratoga","127mm/54 (5in) Mk42","7","","","170","258","0","","","1"
"CV-60 (Forrestal) USS Saratoga(69)","127mm/54 (5in) Mk42","0","","","160","105","0","","","1"
"CV-60 (Forrestal) USS Saratoga(69)","127mm/54 (5in) Mk42","1","","","160","255","0","","","1"
"CV-60 (Forrestal) USS Saratoga(69)","127mm/54 (5in) Mk42","2","","","170","102","0","","","1"
"CV-60 (Forrestal) USS Saratoga(69)","127mm/54 (5in) Mk42","3","","","170","258","0","","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","SeaSparrow x8 Launcher","0","","","160","80","0","Mk-91 FCS","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","SeaSparrow x8 Launcher","1","","","180","100","0","Mk-91 FCS","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","SeaSparrow x8 Launcher","2","","","180","260","0","Mk-91 FCS","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","3","","","160","280","0","","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","4","","","210","90","0","","","1"
"CV-60 (Forrestal) USS Saratoga(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","5","","","190","255","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","0","","","150","70","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","1","","","150","290","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","2","","","110","50","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","3","","","110","310","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","4","","","160","105","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","5","","","160","255","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","6","","","170","102","0","","","1"
"CV-61 (Forrestal) USS Ranger","127mm/54 (5in) Mk42","7","","","170","258","0","","","1"
"CV-61 (Forrestal) USS Ranger(64)","127mm/54 (5in) Mk42","0","","","160","105","0","","","1"
"CV-61 (Forrestal) USS Ranger(64)","127mm/54 (5in) Mk42","1","","","160","255","0","","","1"
"CV-61 (Forrestal) USS Ranger(64)","127mm/54 (5in) Mk42","2","","","170","102","0","","","1"
"CV-61 (Forrestal) USS Ranger(64)","127mm/54 (5in) Mk42","3","","","170","258","0","","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","SeaSparrow x8 Launcher","0","","","160","80","0","Mk-91 FCS","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","SeaSparrow x8 Launcher","1","","","180","100","0","Mk-91 FCS","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","SeaSparrow x8 Launcher","2","","","180","260","0","Mk-91 FCS","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","3","","","160","280","0","","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","4","","","210","90","0","","","1"
"CV-61 (Forrestal) USS Ranger(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","5","","","190","255","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","0","","","150","70","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","1","","","150","290","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","2","","","110","50","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","3","","","110","310","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","4","","","160","105","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","5","","","160","255","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","6","","","170","105","0","","","1"
"CV-62 (Forrestal) USS Independence","127mm/54 (5in) Mk42","7","","","170","258","0","","","1"
"CV-62 (Forrestal) USS Independence(68)","127mm/54 (5in) Mk42","0","","","160","105","0","","","1"
"CV-62 (Forrestal) USS Independence(68)","127mm/54 (5in) Mk42","1","","","160","255","0","","","1"
"CV-62 (Forrestal) USS Independence(68)","127mm/54 (5in) Mk42","2","","","170","102","0","","","1"
"CV-62 (Forrestal) USS Independence(68)","127mm/54 (5in) Mk42","3","","","170","258","0","","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","SeaSparrow x8 Launcher","0","","","160","80","0","Mk-91 FCS","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","SeaSparrow x8 Launcher","1","","","180","100","0","Mk-91 FCS","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","SeaSparrow x8 Launcher","2","","","180","260","0","Mk-91 FCS","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","3","","","160","280","0","","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","4","","","210","90","0","","","1"
"CV-62 (Forrestal) USS Independence(SLEP)","20mm/76 M-61A1 Gatling Mark 15 Block 0","5","","","190","255","0","","","1"
"CV-67 (JFK) USS John F Kennedy","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","0","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","","","1"
"CV-67 (JFK) USS John F Kennedy","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","1","Port QTR 20mm Phalanx CIWS","","270","225","0","","","1"
"CV-67 (JFK) USS John F Kennedy","RIM-116A RAM x21","2","Stbd RAM Launcher","","180","80","40","","","0"
"CV-67 (JFK) USS John F Kennedy","RIM-116A RAM x21","3","Port RAM Launcher","","180","280","40","","","0"
"CV-67 (JFK) USS John F Kennedy","SeaSparrow x8 Launcher","4","Stbd Qtr Sea Sparrow Launcher","","270","135","40","SPS-48(E) AS","","0"
"CV-67 (JFK) USS John F Kennedy","SeaSparrow x8 Launcher","5","Port Qtr Sea Sparrow Launcher","","270","225","40","SPS-48(E) AS","","0"
"CVN R98 Clemenceau/R99 Foch","100mm/55 x2","0","Turrets 1 and 2","","90","0","30","","","1"
"CVN R98 Clemenceau/R99 Foch","100mm/55 x2","1","Turrets 3 and 4","","90","90","30","","","1"
"CVN R98 Clemenceau/R99 Foch","100mm/55 x2","2","Turrets 5 and 6","","90","180","30","","","1"
"CVN R98 Clemenceau/R99 Foch","100mm/55 x2","3","Turrets 7 and 8","","90","270","30","","","1"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","0","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","","","1"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","1","port Qtr 20mm Phalanx CIWS","","270","225","0","","","1"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","RIM-116A RAM x21","2","Stbd RAM Launcher","","180","80","40","","","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","RIM-116A RAM x21","3","Port RAm Launcher","","180","280","40","","","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SeaSparrow x8 Launcher","4","Stbd Qtr Sea Sparrow Launcher","","270","135","40","","","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SeaSparrow x8 Launcher","5","Port Qtr Sea Sparrow Launcher","","270","225","40","","","0"
"CVN-65 (Enterprise) USS Enterprise","RIM-116A RAM x21","0","Port RAM Launcher","","180","280","40","SPS-48(E) AS","","1"
"CVN-65 (Enterprise) USS Enterprise","RIM-116A RAM x21","1","Stbd RAM Launcher","","180","100","40","SPS-48(E) AS","","1"
"CVN-65 (Enterprise) USS Enterprise","SeaSparrow x8 Launcher","2","Stbd Sea Sparrow Launcher","","180","80","40","SPS-48(E) AS","","1"
"CVN-65 (Enterprise) USS Enterprise","SeaSparrow x8 Launcher","3","Port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-65 (Enterprise) USS Enterprise","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","4","Stbd 20mm Phalanx CIWS","","220","90","0","","","1"
"CVN-65 (Enterprise) USS Enterprise","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","5","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","","","1"
"CVN-68 (Nimitz) USS Nimitz","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","70","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz","SeaSparrow x8 Launcher","1","Port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz","SeaSparrow x8 Launcher","2","Stbd Sea Sparrow Launcher","","170","110","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","3","Stbd 20mm Phalanx CIWS","","180","80","0","Phalanx FC","","1"
"CVN-68 (Nimitz) USS Nimitz","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","4","port 20mm Phalanx CIWS","","180","280","0","Phalanx FC","","1"
"CVN-68 (Nimitz) USS Nimitz","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","5","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","Phalanx FC","","1"
"CVN-68 (Nimitz) USS Nimitz","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","6","Port Qtr 20mm Phalanx CIWS","","270","225","0","Phalanx FC","","1"
"CVN-68 (Nimitz) USS Nimitz(RCOH)","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","80","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz(RCOH)","SeaSparrow x8 Launcher","1","Port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz(RCOH)","RIM-116A RAM x21","2","Fwd RAM Launcher","","300","0","40","SPS-48(E) AS","","1"
"CVN-68 (Nimitz) USS Nimitz(RCOH)","RIM-116A RAM x21","3","Aft RAM Launcher","","300","180","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","70","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","SeaSparrow x8 Launcher","1","Port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","SeaSparrow x8 Launcher","2","Stbd Sea Sparrow Launcher","","170","110","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","3","Stbd 20mm Phalanx CIWS","","180","80","0","","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","4","Port 20mm Phalanx CIWS","","180","280","0","","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","5","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","6","port Qtr 20mm Phalanx CIWS","","270","225","0","","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower(RCOH)","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","80","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower(RCOH)","SeaSparrow x8 Launcher","1","Port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower(RCOH)","RIM-116A RAM x21","2","Fwd RAM Launcher","","300","0","40","SPS-48(E) AS","","1"
"CVN-69 (Nimitz) USS Dwight D. Eisenhower(RCOH)","RIM-116A RAM x21","3","Aft RAM Launcher","","300","180","40","SPS-48(E) AS","","1"
"CVN-70 (Nimitz) USS Carl Vinson","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","70","40","SPS-48(E) AS","","1"
"CVN-70 (Nimitz) USS Carl Vinson","SeaSparrow x8 Launcher","1","port Sea Sparrow Launcher","","180","260","40","SPS-48(E) AS","","1"
"CVN-70 (Nimitz) USS Carl Vinson","SeaSparrow x8 Launcher","2","Stbd Sea Sparrow Launcher","","170","110","40","SPS-48(E) AS","","1"
"CVN-70 (Nimitz) USS Carl Vinson","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","3","Stbd 20mm Phalanx CIWS","","180","80","0","Phalanx FC","","1"
"CVN-70 (Nimitz) USS Carl Vinson","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","4","Port 20mm Phalanx CIWS","","180","280","0","Phalanx FC","","1"
"CVN-70 (Nimitz) USS Carl Vinson","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","5","Stbd Qtr 20mm Phalanx CIWS","","270","135","0","Phalanx FC","","1"
"CVN-70 (Nimitz) USS Carl Vinson","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1B","6","Port Qtr 20mm Phalanx CIWS","","270","225","0","Phalanx FC","","1"
"CVN-70 (Nimitz) USS Carl Vinson(RCOH)","SeaSparrow x8 Launcher","0","Stbd Sea Sparrow Launcher","","180","80","40","SPS-48(E) AS","","1"
