DatabaseClass text,AirClass text,Quantity numeric,Prefix text,ReadyLevel numeric
"CV-60 Saratoga 840402-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 840402-A","SH-3H","6","HS3 ","1"
"CV-60 Saratoga 850825-A","F-14A","12","VF74 ","1"
"CV-60 Saratoga 850825-A","F-14A","12","VF103 ","1"
"CV-60 Saratoga 850825-A","A-7E(79)","12","VA83 ","1"
"CV-60 Saratoga 850825-A","A-7E(79)","12","VA81 ","1"
"CV-60 Saratoga 850825-A","A-6E(78)","8","VA85 ","1"
"CV-60 Saratoga 850825-A","KA-6D","4","VA85 ","1"
"CV-60 Saratoga 850825-A","EA-6B","4","VAQ137 ","1"
"CV-60 Saratoga 850825-A","S-3A","6","VS30 ","1"
"CV-60 Saratoga 850825-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 850825-A","SH-3H","6","HS3 ","1"
"CV-60 Saratoga 850825-A","EA-3B","4","VQ2 ","1"
"CV-60 Saratoga 870605-A","F-14A","12","VF74 ","1"
"CV-60 Saratoga 870605-A","F-14A","12","VF103 ","1"
"CV-60 Saratoga 870605-A","A-7E(79)","12","VA83 ","1"
"CV-60 Saratoga 870605-A","A-7E(79)","12","VA81 ","1"
"CV-60 Saratoga 870605-A","A-6E(78)","8","VA85 ","1"
"CV-60 Saratoga 870605-A","KA-6D","4","VA85 ","1"
"CV-60 Saratoga 870605-A","EA-6B","4","VAQ137 ","1"
"CV-60 Saratoga 870605-A","S-3A","6","VS30 ","1"
"CV-60 Saratoga 870605-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 870605-A","SH-3H","6","HS3 ","1"
"CV-60 Saratoga 900807-A","F-14A","12","VF74 ","1"
"CV-60 Saratoga 900807-A","F-14A","12","VF103 ","1"
"CV-60 Saratoga 900807-A","F/A-18C","12","VFA83 ","1"
"CV-60 Saratoga 900807-A","F/A-18C","12","VFA81 ","1"
"CV-60 Saratoga 900807-A","A-6E(78)","8","VA35 ","1"
"CV-60 Saratoga 900807-A","KA-6D","4","VA35 ","1"
"CV-60 Saratoga 900807-A","EA-6B","4","VAQ132 ","1"
"CV-60 Saratoga 900807-A","S-3B","8","VS30 ","1"
"CV-60 Saratoga 900807-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 900807-A","SH-3H","6","HS3 ","1"
"CV-60 Saratoga 920506-A","F-14B","12","VF74 ","1"
"CV-60 Saratoga 920506-A","F-14B","12","VF103 ","1"
"CV-60 Saratoga 920506-A","F/A-18C","12","VFA83 ","1"
"CV-60 Saratoga 920506-A","F/A-18C","12","VFA81 ","1"
"CV-60 Saratoga 920506-A","A-6E(78)","8","VA35 ","1"
"CV-60 Saratoga 920506-A","KA-6D","4","VA35 ","1"
"CV-60 Saratoga 920506-A","EA-6B","4","VAQ132 ","1"
"CV-60 Saratoga 920506-A","S-3B","8","VS30 ","1"
"CV-60 Saratoga 920506-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 920506-A","SH-3H","6","HS3 ","1"
"CV-60 Saratoga 940101-A","F-14B","12","VF103 ","1"
"CV-60 Saratoga 940101-A","F/A-18C","12","VFA83 ","1"
"CV-60 Saratoga 940101-A","F/A-18C","12","VFA81 ","1"
"CV-60 Saratoga 940101-A","A-6E(78)","8","VA35 ","1"
"CV-60 Saratoga 940101-A","KA-6D","4","VA35 ","1"
"CV-60 Saratoga 940101-A","EA-6B","4","VAQ132 ","1"
"CV-60 Saratoga 940101-A","S-3B","8","VS30 ","1"
"CV-60 Saratoga 940101-A","E-2C","4","VAW125 ","1"
"CV-60 Saratoga 940101-A","SH-60F","6","HS15 ","1"
"CV-61 Ranger 580620-A","F4D-1","12","VF141 ","1"
"CV-61 Ranger 580620-A","F9F-8","12","VF144 ","1"
"CV-61 Ranger 580620-A","FJ-4B Fury","12","VA146 ","1"
"CV-61 Ranger 580620-A","F8U-1P","4","VFP61 ","1"
"CV-61 Ranger 580620-A","AD-5W","4","VAW11 ","1"
"CV-61 Ranger 580620-A","HUP-2","6","HU1 ","1"
"CV-61 Ranger 590103-A","F4D-1","12","VF141 ","1"
"CV-61 Ranger 590103-A","F8U-2","12","VF142 ","1"
"CV-61 Ranger 590103-A","FJ-4B Fury","12","VA144 ","1"
"CV-61 Ranger 590103-A","AD-6","12","VA145 ","1"
"CV-61 Ranger 590103-A","FJ-4B Fury","12","VA146 ","1"
"CV-61 Ranger 590103-A","A3D-2","4","VAH6 ","1"
"CV-61 Ranger 590103-A","AD-5W","4","VAW11 ","1"
"CV-61 Ranger 590103-A","F8U-1P","4","VFP61 ","1"
"CV-61 Ranger 590103-A","HUP-2","6","HU1 ","1"
"CV-61 Ranger 600206-A","F8U-2","12","VF91 ","1"
"CV-61 Ranger 600206-A","F3H-2","12","VF92 ","1"
"CV-61 Ranger 600206-A","A4D-2","12","VA93 ","1"
"CV-61 Ranger 600206-A","A4D-2","12","VA94 ","1"
"CV-61 Ranger 600206-A","AD-7","12","VA95 ","1"
"CV-61 Ranger 600206-A","A3D-2","4","VAH6 ","1"
"CV-61 Ranger 600206-A","AD-5W","4","VAW13 ","1"
"CV-61 Ranger 600206-A","F8U-1P","4","VCP61 ","1"
"CV-61 Ranger 600206-A","HUP-2","6","HU1 ","1"
"CV-61 Ranger 610811-A","F8U-2","12","VF91 ","1"
"CV-61 Ranger 610811-A","F3H-2","12","VF92 ","1"
"CV-61 Ranger 610811-A","A4D-2","12","VA93 ","1"
"CV-61 Ranger 610811-A","A4D-2","12","VA94 ","1"
"CV-61 Ranger 610811-A","AD-7","12","VA95 ","1"
"CV-61 Ranger 610811-A","A3D-2","4","VAH6 ","1"
"CV-61 Ranger 610811-A","AD-5W","4","VAW11 ","1"
"CV-61 Ranger 610811-A","WF-2","4","VAW13 ","1"
"CV-61 Ranger 610811-A","F8U-1P","4","VFP63 ","1"
"CV-61 Ranger 610811-A","HUP-3","6","HU1 ","1"
"CV-61 Ranger 620000-A","F-8C","12","VF91 ","1"
"CV-61 Ranger 620000-A","F-3B","12","VF92 ","1"
"CV-61 Ranger 620000-A","A-4B","12","VA93 ","1"
"CV-61 Ranger 620000-A","A-4B","12","VA94 ","1"
"CV-61 Ranger 620000-A","A-1J","12","VA95 ","1"
"CV-61 Ranger 620000-A","A-3B","4","VAH6 ","1"
"CV-61 Ranger 620000-A","EA-1E","4","VAW11 ","1"
"CV-61 Ranger 620000-A","E-1B","4","VAW13 ","1"
"CV-61 Ranger 620000-A","RF-8A","4","VFP63 ","1"
"CV-61 Ranger 620000-A","HH-25C","6","HU1 ","1"
"CV-61 Ranger 621109-A","F-8C","12","VF91 ","1"
"CV-61 Ranger 621109-A","F-4B","12","VF92 ","1"
"CV-61 Ranger 621109-A","A-4C","12","VA93 ","1"
"CV-61 Ranger 621109-A","A-4C","12","VA94 ","1"
"CV-61 Ranger 621109-A","A-1J","12","VA95 ","1"
"CV-61 Ranger 621109-A","A-3B","4","VAH6 ","1"
"CV-61 Ranger 621109-A","E-1B","4","VAW11 ","1"
"CV-61 Ranger 621109-A","RF-8A","4","VFP63 ","1"
"CV-61 Ranger 621109-A","HH-25C","6","HU1 ","1"
"CV-61 Ranger 640805-A","F-4B","12","VF92 ","1"
"CV-61 Ranger 640805-A","F-4B","12","VF96 ","1"
"CV-61 Ranger 640805-A","A-4C","12","VA93 ","1"
"CV-61 Ranger 640805-A","A-4C","12","VA94 ","1"
"CV-61 Ranger 640805-A","A-1H","12","VA95 ","1"
"CV-61 Ranger 640805-A","KA-3B","4","VAH2 ","1"
"CV-61 Ranger 640805-A","RA-5C","4","RVAH5 ","1"
"CV-61 Ranger 640805-A","E-1B","4","VAW11 ","1"
"CV-61 Ranger 640805-A","RF-8A","4","VFP63 ","1"
"CV-61 Ranger 640805-A","UH-2A","6","HU1 ","1"
"CV-61 Ranger 640805-A","RA-3B","4","VAP61 ","1"
"CV-61 Ranger 640805-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 651210-A","F-4B","12","VF142 ","1"
"CV-61 Ranger 651210-A","F-4B","12","VF143 ","1"
"CV-61 Ranger 651210-A","A-4E","12","VA55 ","1"
"CV-61 Ranger 651210-A","A-4C","12","VA146 ","1"
"CV-61 Ranger 651210-A","A-1H","12","VA145 ","1"
"CV-61 Ranger 651210-A","RA-5C","4","RVAH9 ","1"
"CV-61 Ranger 651210-A","A-3B","4","VAH2 ","1"
"CV-61 Ranger 651210-A","E-1B","4","VAW11 ","1"
"CV-61 Ranger 651210-A","RF-8A","4","VFP63 ","1"
"CV-61 Ranger 651210-A","UH-2A","6","HC1 ","1"
"CV-61 Ranger 651210-A","RA-3B","4","VAP61 ","1"
"CV-61 Ranger 651210-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 671104-A","F-4B","12","VF154 ","1"
"CV-61 Ranger 671104-A","F-4B","12","VF21 ","1"
"CV-61 Ranger 671104-A","A-4C","12","VA22 ","1"
"CV-61 Ranger 671104-A","A-6A","12","VA165 ","1"
"CV-61 Ranger 671104-A","A-7A","12","VA147 ","1"
"CV-61 Ranger 671104-A","RA-5C","4","RVAH6 ","1"
"CV-61 Ranger 671104-A","E-2A","4","VAW115 ","1"
"CV-61 Ranger 671104-A","UH-2C","6","HC1 ","1"
"CV-61 Ranger 671104-A","RA-3B","4","VAP61 ","1"
"CV-61 Ranger 671104-A","EKA-3B","4","VAW13 ","1"
"CV-61 Ranger 681026-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 681026-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 681026-A","A-6A","12","VA165 ","1"
"CV-61 Ranger 681026-A","A-7A","12","VA147 ","1"
"CV-61 Ranger 681026-A","A-4F","12","VA155 ","1"
"CV-61 Ranger 681026-A","RA-5C","4","RVAH9 ","1"
"CV-61 Ranger 681026-A","KA-3B","4","VAH10 ","1"
"CV-61 Ranger 681026-A","EKA-3B","4","VAQ130 ","1"
"CV-61 Ranger 681026-A","E-2A","4","VAW115 ","1"
"CV-61 Ranger 681026-A","UH-2C","6","HC1 ","1"
"CV-61 Ranger 681026-A","SH-3A","6","HS2 ","1"
"CV-61 Ranger 681026-A","SH-3A","6","HC7 ","1"
"CV-61 Ranger 691014-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 691014-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 691014-A","A-7B","12","VA56 ","1"
"CV-61 Ranger 691014-A","A-7B","12","VA93 ","1"
"CV-61 Ranger 691014-A","A-6A","12","VA196 ","1"
"CV-61 Ranger 691014-A","RA-5C","4","RVAH5 ","1"
"CV-61 Ranger 691014-A","KA-3B","2","VAQ134 ","1"
"CV-61 Ranger 691014-A","EKA-3B","2","VAQ134 ","1"
"CV-61 Ranger 691014-A","E-2A","4","VAW115 ","1"
"CV-61 Ranger 691014-A","SH-3A","6","HC1 ","1"
"CV-61 Ranger 701027-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 701027-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 701027-A","A-7E","12","VA25 ","1"
"CV-61 Ranger 701027-A","A-7E","12","VA113 ","1"
"CV-61 Ranger 701027-A","A-6C","12","VA145 ","1"
"CV-61 Ranger 701027-A","RA-5C","4","RVAH1 ","1"
"CV-61 Ranger 701027-A","KA-3B","2","VAQ134 ","1"
"CV-61 Ranger 701027-A","EKA-3B","2","VAQ134 ","1"
"CV-61 Ranger 701027-A","E-1B","4","VAW111 ","1"
"CV-61 Ranger 701027-A","SH-3G","6","HC1 ","1"
"CV-61 Ranger 701027-A","SH-3A","6","HC7 ","1"
"CV-61 Ranger 721116-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 721116-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 721116-A","A-7E","12","VA25 ","1"
"CV-61 Ranger 721116-A","A-7E","12","VA113 ","1"
"CV-61 Ranger 721116-A","A-6B","8","VA145 ","1"
"CV-61 Ranger 721116-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 721116-A","RA-5C","4","RVAH5 ","1"
"CV-61 Ranger 721116-A","EKA-3B","4","VAQ130 ","1"
"CV-61 Ranger 721116-A","E-1B","4","VAW111 ","1"
"CV-61 Ranger 721116-A","SH-3G","6","HC1 ","1"
"CV-61 Ranger 721116-A","SH-3A","6","HC7 ","1"
"CV-61 Ranger 721116-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 740507-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 740507-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 740507-A","A-7E","12","VA25 ","1"
"CV-61 Ranger 740507-A","A-7E","12","VA113 ","1"
"CV-61 Ranger 740507-A","A-6A","8","VA145 ","1"
"CV-61 Ranger 740507-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 740507-A","RA-5C","4","RVAH13 ","1"
"CV-61 Ranger 740507-A","E-2B","4","VAW112 ","1"
"CV-61 Ranger 740507-A","SH-3G","6","HC1 ","1"
"CV-61 Ranger 740507-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 760130-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 760130-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 760130-A","A-7E","12","VA25 ","1"
"CV-61 Ranger 760130-A","A-7E","12","VA113 ","1"
"CV-61 Ranger 760130-A","A-6A","8","VA145 ","1"
"CV-61 Ranger 760130-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 760130-A","RA-5C","4","RVAH5 ","1"
"CV-61 Ranger 760130-A","E-2B","4","VAW112 ","1"
"CV-61 Ranger 760130-A","SH-3G","6","HS4 ","1"
"CV-61 Ranger 760130-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 790000-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 790000-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 790000-A","A-7E(79)","12","VA25 ","1"
"CV-61 Ranger 790000-A","A-7E(79)","12","VA113 ","1"
"CV-61 Ranger 790000-A","A-6A","8","VA145 ","1"
"CV-61 Ranger 790000-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 790000-A","RA-5C","4","RVAH5 ","1"
"CV-61 Ranger 790000-A","E-2B","4","VAW112 ","1"
"CV-61 Ranger 790000-A","SH-3G","6","HS4 ","1"
"CV-61 Ranger 790000-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 790221-A","F-4J","12","VF21 ","1"
"CV-61 Ranger 790221-A","F-4J","12","VF154 ","1"
"CV-61 Ranger 790221-A","A-7E(79)","12","VA25 ","1"
"CV-61 Ranger 790221-A","A-7E(79)","12","VA113 ","1"
"CV-61 Ranger 790221-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 790221-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 790221-A","RA-5C","4","RVAH7 ","1"
"CV-61 Ranger 790221-A","E-2B","4","VAW117 ","1"
"CV-61 Ranger 790221-A","S-3A","6","VS29 ","1"
"CV-61 Ranger 790221-A","SH-3H","6","HS4 ","1"
"CV-61 Ranger 790221-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 800910-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 800910-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 800910-A","A-7E(79)","12","VA25 ","1"
"CV-61 Ranger 800910-A","A-7E(79)","12","VA113 ","1"
"CV-61 Ranger 800910-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 800910-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 800910-A","E-2B","4","VAW117 ","1"
"CV-61 Ranger 800910-A","EA-6B","4","VAQ137 ","1"
"CV-61 Ranger 800910-A","S-3A","6","VS37 ","1"
"CV-61 Ranger 800910-A","SH-3H","6","HS2 ","1"
"CV-61 Ranger 800910-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 820407-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 820407-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 820407-A","A-7E(79)","12","VA25 ","1"
"CV-61 Ranger 820407-A","A-7E(79)","12","VA113 ","1"
"CV-61 Ranger 820407-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 820407-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 820407-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 820407-A","EA-6B","4","VAQ137 ","1"
"CV-61 Ranger 820407-A","S-3A","6","VS21 ","1"
"CV-61 Ranger 820407-A","SH-3H","6","HS2 ","1"
"CV-61 Ranger 820407-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 830715-A","F-14A","12","VF24 ","1"
"CV-61 Ranger 830715-A","F-14A","12","VF211 ","1"
"CV-61 Ranger 830715-A","A-7E(79)","12","VA192 ","1"
"CV-61 Ranger 830715-A","A-7E(79)","12","VA195 ","1"
"CV-61 Ranger 830715-A","A-6E(78)","8","VA165 ","1"
"CV-61 Ranger 830715-A","KA-6D","4","VA165 ","1"
"CV-61 Ranger 830715-A","E-2C","4","VAW112 ","1"
"CV-61 Ranger 830715-A","EA-6B","4","VAQ138 ","1"
"CV-61 Ranger 830715-A","S-3A","6","VS33 ","1"
"CV-61 Ranger 830715-A","SH-3H","6","HS8 ","1"
"CV-61 Ranger 860818-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 860818-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 860818-A","A-6E(78)","12","VMA121 ","1"
"CV-61 Ranger 860818-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 860818-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 860818-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 860818-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 860818-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 860818-A","SH-3H","6","HS14 ","1"
"CV-61 Ranger 870302-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 870302-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 870302-A","A-6E(78)","12","VMA121 ","1"
"CV-61 Ranger 870302-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 870302-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 870302-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 870302-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 870302-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 870302-A","SH-3H","6","HS14 ","1"
"CV-61 Ranger 870715-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 870715-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 870715-A","A-6E(78)","12","VMA121 ","1"
"CV-61 Ranger 870715-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 870715-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 870715-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 870715-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 870715-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 870715-A","SH-3H","6","HS14 ","1"
"CV-61 Ranger 870715-A","EA-3B","4","VQ1 ","1"
"CV-61 Ranger 890224-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 890224-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 890224-A","A-6E(78)","12","VMA121 ","1"
"CV-61 Ranger 890224-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 890224-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 890224-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 890224-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 890224-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 890224-A","SH-3H","6","HS14 ","1"
"CV-61 Ranger 901208-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 901208-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 901208-A","A-6E(78)","12","VMA155 ","1"
"CV-61 Ranger 901208-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 901208-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 901208-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 901208-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 901208-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 901208-A","SH-3H","6","HS14 ","1"
"CV-61 Ranger 920801-A","F-14A","12","VF1 ","1"
"CV-61 Ranger 920801-A","F-14A","12","VF2 ","1"
"CV-61 Ranger 920801-A","A-6E(78)","12","VMA155 ","1"
"CV-61 Ranger 920801-A","A-6E(78)","8","VA145 ","1"
"CV-61 Ranger 920801-A","KA-6D","4","VA145 ","1"
"CV-61 Ranger 920801-A","E-2C","4","VAW116 ","1"
"CV-61 Ranger 920801-A","EA-6B","4","VAQ131 ","1"
"CV-61 Ranger 920801-A","S-3A","6","VS38 ","1"
"CV-61 Ranger 920801-A","SH-3H","6","HS14 ","1"
"CV-62 Independence 600804-A","F3H-2","12","VF41 ","1"
"CV-62 Independence 600804-A","F8U-2","12","VF84 ","1"
"CV-62 Independence 600804-A","A4D-2","12","VA72 ","1"
"CV-62 Independence 600804-A","AD-6","12","VA75 ","1"
"CV-62 Independence 600804-A","A4D-2","12","VMA224 ","1"
"CV-62 Independence 600804-A","A3D-2","4","VAH1 ","1"
"CV-62 Independence 600804-A","F8U-1P","4","VFP62 ","1"
"CV-62 Independence 600804-A","AD-5W","4","VAW12 ","1"
"CV-62 Independence 600804-A","HUP-2","4","HU2 ","1"
"CV-62 Independence 610804-A","F3H-2","12","VF41 ","1"
"CV-62 Independence 610804-A","F8U-2","12","VF84 ","1"
"CV-62 Independence 610804-A","A4D-2N","12","VA72 ","1"
"CV-62 Independence 610804-A","AD-6","12","VA75 ","1"
"CV-62 Independence 610804-A","A4D-2","12","VA86 ","1"
"CV-62 Independence 610804-A","A3D-2","4","VAH1 ","1"
"CV-62 Independence 610804-A","F8U-1P","4","VFP62 ","1"
"CV-62 Independence 610804-A","WF-2","4","VAW12 ","1"
"CV-62 Independence 610804-A","HUP-2","4","HU2 ","1"
"CV-62 Independence 620000-A","F-3B","12","VF41 ","1"
"CV-62 Independence 620000-A","F-8C","12","VF84 ","1"
"CV-62 Independence 620000-A","A-4C","12","VA72 ","1"
"CV-62 Independence 620000-A","A-1H","12","VA75 ","1"
"CV-62 Independence 620000-A","A-4B","12","VA86 ","1"
"CV-62 Independence 620000-A","A-3B","4","VAH1 ","1"
"CV-62 Independence 620000-A","RF-8A","4","VFP62 ","1"
"CV-62 Independence 620000-A","E-1B","4","VAW12 ","1"
"CV-62 Independence 620000-A","HH-25C","4","HU2 ","1"
"CV-62 Independence 620419-A","F-6A","12","VMF115 ","1"
"CV-62 Independence 620419-A","F-8C","12","VF84 ","1"
"CV-62 Independence 620419-A","A-4C","12","VA72 ","1"
"CV-62 Independence 620419-A","A-4B","12","VA86 ","1"
"CV-62 Independence 620419-A","A-1H","12","VA75 ","1"
"CV-62 Independence 620419-A","A-3B","4","VAH1 ","1"
"CV-62 Independence 620419-A","RF-8A","4","VFP62 ","1"
"CV-62 Independence 620419-A","E-1B","4","VAW12 ","1"
"CV-62 Independence 620419-A","HH-25C","4","HU2 ","1"
"CV-62 Independence 630806-A","F-4B","12","VF41 ","1"
"CV-62 Independence 630806-A","F-8C","12","VF84 ","1"
"CV-62 Independence 630806-A","A-4C","12","VA72 ","1"
"CV-62 Independence 630806-A","A-4C","12","VA86 ","1"
"CV-62 Independence 630806-A","A-4B","12","VMA324 ","1"
"CV-62 Independence 630806-A","A-3B","4","VAH1 ","1"
"CV-62 Independence 630806-A","RF-8A","4","VFP62 ","1"
"CV-62 Independence 630806-A","EA-1F","4","VAW33 ","1"
"CV-62 Independence 630806-A","UH-2A","4","HU2 ","1"
"CV-62 Independence 640908-A","F-4B","12","VF41 ","1"
"CV-62 Independence 640908-A","F-8C","12","VF84 ","1"
"CV-62 Independence 640908-A","A-4E","12","VA72 ","1"
"CV-62 Independence 640908-A","A-4E","12","VA86 ","1"
"CV-62 Independence 640908-A","A-6A","12","VA75 ","1"
"CV-62 Independence 640908-A","A-3B","4","VAH1 ","1"
"CV-62 Independence 640908-A","RF-8A","4","VFP62 ","1"
"CV-62 Independence 640908-A","E-1B","4","VAW12 ","1"
"CV-62 Independence 640908-A","UH-2A","4","HU2 ","1"
"CV-62 Independence 650510-A","F-4B","12","VF41 ","1"
"CV-62 Independence 650510-A","F-4B","12","VF84 ","1"
"CV-62 Independence 650510-A","A-4E","12","VA72 ","1"
"CV-62 Independence 650510-A","A-4E","12","VA86 ","1"
"CV-62 Independence 650510-A","A-6A","12","VA75 ","1"
"CV-62 Independence 650510-A","A-3B","4","VAH4 ","1"
"CV-62 Independence 650510-A","RA-5C","4","RVAH1 ","1"
"CV-62 Independence 650510-A","E-1B","4","VAW12 ","1"
"CV-62 Independence 650510-A","EA-1F","4","VAW13 ","1"
"CV-62 Independence 650510-A","EA-3B","4","VQ1 ","1"
"CV-62 Independence 650510-A","RA-3B","4","VAP61 ","1"
"CV-62 Independence 650510-A","UH-2A","4","HU2 ","1"
"CV-62 Independence 660613-A","F-4B","12","VF41 ","1"
"CV-62 Independence 660613-A","F-4B","12","VF84 ","1"
"CV-62 Independence 660613-A","A-4E","12","VA86 ","1"
"CV-62 Independence 660613-A","A-6A","12","VA75 ","1"
"CV-62 Independence 660613-A","A-4E","12","VMA324 ","1"
"CV-62 Independence 660613-A","RA-5C","4","RVAH1 ","1"
"CV-62 Independence 660613-A","E-1B","4","VAW12 ","1"
"CV-62 Independence 660613-A","EA-1F","4","VAW33 ","1"
"CV-62 Independence 660613-A","EA-3B","4","VQ2 ","1"
"CV-62 Independence 660613-A","UH-2A","4","HC2 ","1"
"CV-62 Independence 680430-A","F-4J","12","VF41 ","1"
"CV-62 Independence 680430-A","F-4J","12","VF84 ","1"
"CV-62 Independence 680430-A","A-4C","12","VA76 ","1"
"CV-62 Independence 680430-A","A-4C","12","VA64 ","1"
"CV-62 Independence 680430-A","A-4C","12","VSF1 ","1"
"CV-62 Independence 680430-A","RA-5C","4","RVAH7 ","1"
"CV-62 Independence 680430-A","E-2A","4","VAW124 ","1"
"CV-62 Independence 680430-A","EA-1F","4","VAW33 ","1"
"CV-62 Independence 680430-A","KA-3B","4","VAH10 ","1"
"CV-62 Independence 680430-A","UH-2B","4","HC2 ","1"
"CV-62 Independence 690903-A","F-4J","12","VF33 ","1"
"CV-62 Independence 690903-A","F-4J","12","VF102 ","1"
"CV-62 Independence 690903-A","A-4C","12","VA106 ","1"
"CV-62 Independence 690903-A","A-4C","12","VA64 ","1"
"CV-62 Independence 690903-A","A-4C","12","VSF1 ","1"
"CV-62 Independence 690903-A","RA-5C","4","RVAH12 ","1"
"CV-62 Independence 690903-A","E-2A","4","VAW122 ","1"
"CV-62 Independence 690903-A","UH-2C","4","HC2 ","1"
"CV-62 Independence 700623-A","F-4J","12","VF33 ","1"
"CV-62 Independence 700623-A","F-4J","12","VF102 ","1"
"CV-62 Independence 700623-A","A-4E","12","VMA331 ","1"
"CV-62 Independence 700623-A","A-6A","12","VA65 ","1"
"CV-62 Independence 700623-A","RA-5C","4","RVAH11 ","1"
"CV-62 Independence 700623-A","EKA-3B","4","VAQ129 ","1"
"CV-62 Independence 700623-A","E-2A","4","VAW122 ","1"
"CV-62 Independence 700623-A","SH-3A","4","HS2 ","1"
"CV-62 Independence 710916-A","F-4J","12","VF33 ","1"
"CV-62 Independence 710916-A","F-4J","12","VF102 ","1"
"CV-62 Independence 710916-A","A-7E","12","VA66 ","1"
"CV-62 Independence 710916-A","A-7E","12","VA12 ","1"
"CV-62 Independence 710916-A","A-6A","8","VA65 ","1"
"CV-62 Independence 710916-A","KA-6D","4","VA65 ","1"
"CV-62 Independence 710916-A","RA-5C","4","RVAH12 ","1"
