DatabaseClass text primary key,MaxRange_m real,ProbDetonate real,IsPenetration integer,BlastCharge_kg real,FragCharge_kg real,RadCharge_kg real,FragMetal_kg real,FragFragment_kg real,FragSpread real
"BlastFrag225kg","2464.865661","0.85","0","80.86642253","69.83905165","8.086642253","74.29452582","0.017522294","0.3"
"BlastFrag230kg","2487.749492","0.85","0","82.66588046","71.38941303","8.266588046","75.94470651","0.017844151","0.3"
"BlastFrag235kg","2510.237475","0.85","0","84.46535005","72.93976663","8.446535005","77.59488332","0.018163596","0.3"
"BlastFrag240kg","2532.342462","0.85","0","86.26483081","74.49011279","8.626483081","79.2450564","0.018480657","0.3"
"BlastFrag245kg","2554.076657","0.85","0","88.06432228","76.04045181","8.806432228","80.89522591","0.018795359","0.3"
"BlastFrag250kg","2575.451651","0.85","0","89.86382402","77.59078399","8.986382402","82.54539199","0.01910773","0.3"
"BlastFrag255kg","2596.478474","0.85","0","91.66333563","79.14110958","9.166333563","84.19555479","0.019417794","0.3"
"BlastFrag260kg","2617.167624","0.85","0","93.46285672","80.69142886","9.346285672","85.84571443","0.019725578","0.3"
"BlastFrag265kg","2637.529109","0.85","0","95.26238693","82.24174205","9.526238693","87.49587102","0.020031106","0.3"
"BlastFrag270kg","2657.572474","0.85","0","97.06192593","83.79204938","9.706192593","89.14602469","0.020334403","0.3"
"BlastFrag275kg","2677.306833","0.85","0","98.86147338","85.34235108","9.886147338","90.79617554","0.020635494","0.3"
"BlastFrag280kg","2696.740895","0.85","0","100.661029","86.89264734","10.0661029","92.44632367","0.020934403","0.3"
"BlastFrag285kg","2715.882987","0.85","0","102.4605925","88.44293836","10.24605925","94.09646918","0.021231153","0.3"
"BlastFrag290kg","2734.741082","0.85","0","104.2601635","89.99322431","10.42601635","95.74661216","0.021525767","0.3"
"BlastFrag295kg","2753.322814","0.85","0","106.0597419","91.54350538","10.60597419","97.39675269","0.021818269","0.3"
"BlastFrag300kg","2771.635501","0.85","0","107.8593274","93.09378172","10.78593274","99.04689086","0.022108681","0.3"
"BlastFrag305kg","2789.686163","0.85","0","109.6589198","94.6440535","10.96589198","100.6970267","0.022397026","0.3"
"BlastFrag310kg","2807.481536","0.85","0","111.4585187","96.19432085","11.14585187","102.3471604","0.022683325","0.3"
"BlastFrag315kg","2825.028093","0.85","0","113.2581241","97.74458393","11.32581241","103.997292","0.0229676","0.3"
"BlastFrag320kg","2842.332053","0.85","0","115.0577357","99.29484287","11.50577357","105.6474214","0.023249873","0.3"
"BlastFrag325kg","2859.399396","0.85","0","116.8573533","100.8450978","11.68573533","107.2975489","0.023530164","0.3"
"BlastFrag330kg","2876.235878","0.85","0","118.6569768","102.3953488","11.86569768","108.9476744","0.023808495","0.3"
"BlastFrag335kg","2892.847039","0.85","0","120.4566059","103.9455961","12.04566059","110.597798","0.024084886","0.3"
"BlastFrag340kg","2909.238218","0.85","0","122.2562405","105.4958397","12.22562405","112.2479198","0.024359358","0.3"
"BlastFrag345kg","2925.41456","0.85","0","124.0558805","107.0460797","12.40558805","113.8980398","0.024631929","0.3"
"BlastFrag350kg","2941.381025","0.85","0","125.8555256","108.5963163","12.58555256","115.5481581","0.02490262","0.3"
"BlastFrag355kg","2957.142402","0.85","0","127.6551758","110.1465495","12.76551758","117.1982747","0.025171451","0.3"
"BlastFrag360kg","2972.703312","0.85","0","129.4548308","111.6967795","12.94548308","118.8483897","0.02543844","0.3"
"BlastFrag365kg","2988.068217","0.85","0","131.2544906","113.2470062","13.12544906","120.4985031","0.025703606","0.3"
"BlastFrag370kg","3003.241431","0.85","0","133.0541551","114.79723","13.30541551","122.148615","0.025966967","0.3"
"BlastFrag375kg","3018.227121","0.85","0","134.853824","116.3474507","13.4853824","123.7987253","0.026228544","0.3"
"BlastFrag380kg","3033.029319","0.85","0","136.6534974","117.8976684","13.66534974","125.4488342","0.026488352","0.3"
"BlastFrag385kg","3047.651927","0.85","0","138.453175","119.4478834","13.8453175","127.0989417","0.02674641","0.3"
"BlastFrag390kg","3062.098719","0.85","0","140.2528567","120.9980955","14.02528567","128.7490478","0.027002737","0.3"
"BlastFrag395kg","3076.373352","0.85","0","142.0525425","122.548305","14.20525425","130.3991525","0.027257348","0.3"
"BlastFrag400kg","3090.479366","0.85","0","143.8522323","124.0985118","14.38522323","132.0492559","0.027510262","0.3"
"BlastFrag420kg","3160.737739","0.85","0","151.051029","130.299314","15.1051029","138.649657","0.028789381","0.3"
"BlastFrag440kg","3228.825107","0.85","0","158.2498817","136.5000789","15.82498817","145.2500394","0.030060025","0.3"
"BlastFrag450kg","3259.449169","0.85","0","161.8493274","139.6004484","16.18493274","148.5502242","0.030641548","0.3"
"BlastFrag460kg","3289.551612","0.85","0","165.4487853","142.7008098","16.54487853","151.8504049","0.031219244","0.3"
"BlastFrag480kg","3353.645823","0.85","0","172.6477357","148.9015095","17.26477357","158.4507548","0.032469417","0.3"
"BlastFrag500kg","3415.967058","0.85","0","179.8467289","155.1021807","17.98467289","165.0510904","0.033711416","0.3"
"BlastFrag520kg","3476.620944","0.85","0","187.0457616","161.3028256","18.70457616","171.6514128","0.03494532","0.3"
"BlastFrag540kg","3535.703082","0.85","0","194.2448308","167.5034461","19.42448308","178.2517231","0.03617121","0.3"
"BlastFrag550kg","3561.866346","0.85","0","197.8443783","170.6037478","19.78443783","181.5518739","0.036721657","0.3"
"BlastFrag560kg","3587.643719","0.85","0","201.4439339","173.7040441","20.14439339","184.852022","0.037268553","0.3"
"BlastFrag580kg","3643.774196","0.85","0","208.6430684","179.9046211","20.86430684","191.4523105","0.038475143","0.3"
"BlastFrag600kg","3698.573768","0.85","0","215.8422323","186.1051785","21.58422323","198.0525892","0.039673996","0.3"
"BlastFrag620kg","3752.108807","0.85","0","223.0414236","192.3057176","22.30414236","204.6528588","0.040865187","0.3"
"BlastFrag640kg","3804.440402","0.85","0","230.2406406","198.5062396","23.02406406","211.2531198","0.04204879","0.3"
"BlastFrag650kg","3827.225866","0.85","0","233.8402582","201.6064945","23.38402582","214.5532473","0.042570089","0.3"
"BlastFrag660kg","3849.712072","0.85","0","237.4398817","204.7067456","23.74398817","217.8533728","0.043088088","0.3"
"BlastFrag680kg","3899.751261","0.85","0","244.6391454","210.9072364","24.46391454","224.4536182","0.044253474","0.3"
"BlastFrag700kg","3948.745707","0.85","0","251.8384305","217.107713","25.18384305","231.0538565","0.045411528","0.3"
"BlastFrag720kg","3996.740284","0.85","0","259.0377357","223.3081762","25.90377357","237.6540881","0.046562321","0.3"
"BlastFrag740kg","4043.776793","0.85","0","266.23706","229.5086267","26.623706","244.2543133","0.047705921","0.3"
"BlastFrag750kg","4063.895299","0.85","0","269.8367289","232.6088474","26.98367289","247.5544237","0.048199849","0.3"
"BlastFrag760kg","4083.773931","0.85","0","273.4364022","235.7090652","27.34364022","250.8545326","0.048690709","0.3"
"BlastFrag780kg","4128.96671","0.85","0","280.6357616","241.9094923","28.06357616","257.4547461","0.049817095","0.3"
"BlastFrag800kg","4173.312509","0.85","0","287.8351372","248.1099085","28.78351372","264.0549543","0.050936527","0.3"
"BlastFrag820kg","4216.843328","0.85","0","295.0345282","254.3103145","29.50345282","270.6551573","0.052049069","0.3"
"BlastFrag840kg","4259.589242","0.85","0","302.2339339","260.5107107","30.22339339","277.2553554","0.053154784","0.3"
"BlastFrag850kg","4277.537745","0.85","0","305.833642","263.6109053","30.5833642","280.5554527","0.053622984","0.3"
"BlastFrag860kg","4295.289231","0.85","0","309.4333535","266.7110976","30.94333535","283.8555488","0.054088329","0.3"
"BlastFrag880kg","4336.513229","0.85","0","316.6327866","272.9114756","31.66327866","290.4557378","0.055177762","0.3"
"BlastFrag900kg","4377.033667","0.85","0","323.8322323","279.1118451","32.38322323","297.0559226","0.056260591","0.3"
"BlastFrag920kg","4416.874305","0.85","0","331.0316902","285.3122065","33.10316902","303.6561033","0.057336878","0.3"
"BlastFrag940kg","4456.057629","0.85","0","338.2311598","291.5125601","33.82311598","310.2562801","0.058406679","0.3"
"BlastFrag950kg","4472.200045","0.85","0","341.8308988","294.6127341","34.18308988","313.5563671","0.058850669","0.3"
"BlastFrag960kg","4488.177596","0.85","0","345.4306406","297.7129063","34.54306406","316.8564531","0.059292001","0.3"
"BlastFrag980kg","4526.079185","0.85","0","352.6301321","303.9132453","35.26301321","323.4566226","0.060346385","0.3"
"BlastFrag1000kg","4563.385137","0.85","0","359.8296338","310.1135775","35.98296338","330.0567887","0.061394492","0.3"
"BlastFrag1025kg","4610.835308","0.85","0","368.8290248","317.8639835","36.88290248","338.3069917","0.062742395","0.3"
"BlastFrag1050kg","4657.43531","0.85","0","377.8284305","325.6143797","37.78284305","346.5571898","0.064082321","0.3"
"BlastFrag1075kg","4703.215823","0.85","0","386.8278501","333.3647666","38.68278501","354.8073833","0.065414341","0.3"
"BlastFrag1100kg","4748.205759","0.85","0","395.8272832","341.1151446","39.58272832","363.0575723","0.066738524","0.3"
"BlastFrag1125kg","4792.432409","0.85","0","404.8267289","348.8655141","40.48267289","371.307757","0.068054941","0.3"
"BlastFrag1150kg","4835.921562","0.85","0","413.8261868","356.6158754","41.38261868","379.5579377","0.069363658","0.3"
"BlastFrag1175kg","4878.697622","0.85","0","422.8256564","364.366229","42.28256564","387.8081145","0.070664744","0.3"
"BlastFrag1200kg","4920.783708","0.85","0","431.8251372","372.1165752","43.18251372","396.0582876","0.071958264","0.3"
"BlastFrag1225kg","4962.201751","0.85","0","440.8246287","379.8669142","44.08246287","404.3084571","0.073244286","0.3"
"BlastFrag1250kg","5002.972572","0.85","0","449.8241304","387.6172464","44.98241304","412.5586232","0.074522873","0.3"
"BlastFrag1275kg","5043.115965","0.85","0","458.823642","395.367572","45.8823642","420.808786","0.07579409","0.3"
"BlastFrag1300kg","5082.650764","0.85","0","467.8231631","403.1178913","46.78231631","429.0589456","0.077058","0.3"
"BlastFrag1325kg","5121.594907","0.85","0","476.8226933","410.8682045","47.68226933","437.3091022","0.078314667","0.3"
"BlastFrag1350kg","5159.965496","0.85","0","485.8222323","418.6185118","48.58222323","445.5592559","0.079564153","0.3"
"BlastFrag1375kg","5197.778849","0.85","0","494.8217798","426.3688135","49.48217798","453.8094067","0.080806518","0.3"
"BlastFrag1400kg","5235.050552","0.85","0","503.8213354","434.1191098","50.38213354","462.0595549","0.082041824","0.3"
"BlastFrag1425kg","5271.7955","0.85","0","512.8208988","441.8694008","51.28208988","470.3097004","0.083270131","0.3"
"BlastFrag1450kg","5308.027946","0.85","0","521.8204699","449.6196867","52.18204699","478.5598434","0.084491498","0.3"
"BlastFrag1475kg","5343.761531","0.85","0","530.8200483","457.3699678","53.08200483","486.8099839","0.085705983","0.3"
"BlastFrag1500kg","5379.009327","0.85","0","539.8196338","465.1202441","53.98196338","495.0601221","0.086913645","0.3"
"BlastFrag1525kg","5413.783867","0.85","0","548.8192261","472.8705159","54.88192261","503.310258","0.088114541","0.3"
"BlastFrag1550kg","5448.097176","0.85","0","557.8188251","480.6207833","55.78188251","511.5603916","0.089308728","0.3"
"BlastFrag1575kg","5481.960796","0.85","0","566.8184305","488.3710463","56.68184305","519.8105232","0.090496261","0.3"
"BlastFrag1600kg","5515.38582","0.85","0","575.8180421","496.1213053","57.58180421","528.0606526","0.091677197","0.3"
"BlastFrag1625kg","5548.382911","0.85","0","584.8176597","503.8715602","58.48176597","536.3107801","0.092851589","0.3"
"BlastFrag1650kg","5580.962324","0.85","0","593.8172832","511.6218112","59.38172832","544.5609056","0.094019493","0.3"
"BlastFrag1675kg","5613.133933","0.85","0","602.8169123","519.3720585","60.28169123","552.8110292","0.095180962","0.3"
"BlastFrag1700kg","5644.907243","0.85","0","611.8165469","527.1223021","61.18165469","561.061151","0.096336049","0.3"
"BlastFrag1725kg","5676.291417","0.85","0","620.8161868","534.8725421","62.08161868","569.3112711","0.097484807","0.3"
"BlastFrag1750kg","5707.295286","0.85","0","629.815832","542.6227787","62.9815832","577.5613893","0.098627286","0.3"
"BlastFrag1775kg","5737.927372","0.85","0","638.8154821","550.3730119","63.88154821","585.811506","0.09976354","0.3"
"BlastFrag1800kg","5768.195896","0.85","0","647.8151372","558.1232419","64.78151372","594.0616209","0.100893618","0.3"
"BlastFrag1825kg","5798.108799","0.85","0","656.814797","565.8734687","65.6814797","602.3117343","0.10201757","0.3"
"BlastFrag1850kg","5827.673751","0.85","0","665.8144614","573.6236924","66.58144614","610.5618462","0.103135447","0.3"
"BlastFrag1875kg","5856.898166","0.85","0","674.8141304","581.3739131","67.48141304","618.8119565","0.104247297","0.3"
"BlastFrag1900kg","5885.789213","0.85","0","683.8138037","589.1241308","68.38138037","627.0620654","0.10535317","0.3"
"BlastFrag1925kg","5914.353826","0.85","0","692.8134813","596.8743458","69.28134813","635.3121729","0.106453112","0.3"
"BlastFrag1950kg","5942.598716","0.85","0","701.8131631","604.6245579","70.18131631","643.562279","0.107547172","0.3"
"BlastFrag1975kg","5970.530382","0.85","0","710.8128489","612.3747674","71.08128489","651.8123837","0.108635397","0.3"
"BlastFrag2000kg","5998.155118","0.85","0","719.8125387","620.1249742","71.98125387","660.0624871","0.109717834","0.3"
"BlastFrag2050kg","6059.970477","0.85","0","737.8119297","635.6253802","73.78119297","676.5626901","0.11216225","0.3"
"BlastFrag2100kg","6120.698377","0.85","0","755.8113354","651.1257764","75.58113354","693.0628882","0.114593732","0.3"
"BlastFrag2150kg","6180.378145","0.85","0","773.810755","666.6261633","77.3810755","709.5630817","0.117012382","0.3"
"BlastFrag2200kg","6239.046832","0.85","0","791.810188","682.1265413","79.1810188","726.0632707","0.119418301","0.3"
"BlastFrag2250kg","6296.739398","0.85","0","809.8096338","697.6269108","80.98096338","742.5634554","0.12181159","0.3"
"BlastFrag2300kg","6353.488869","0.85","0","827.8090917","713.1272722","82.78090917","759.0636361","0.124192349","0.3"
"BlastFrag2350kg","6409.326491","0.85","0","845.8085613","728.6276258","84.58085613","775.5638129","0.126560674","0.3"
"BlastFrag2400kg","6464.281853","0.85","0","863.8080421","744.1279719","86.38080421","792.063986","0.128916664","0.3"
"BlastFrag2450kg","6518.383014","0.85","0","881.8075335","759.628311","88.18075335","808.5641555","0.131260415","0.3"
"BlastFrag2500kg","6571.656611","0.85","0","899.8070353","775.1286431","89.98070353","825.0643216","0.133592021","0.3"
"BlastFrag2550kg","6624.127956","0.85","0","917.8065469","790.6289687","91.78065469","841.5644844","0.135911577","0.3"
"BlastFrag2600kg","6675.821127","0.85","0","935.806068","806.129288","93.5806068","858.064644","0.138219176","0.3"
"BlastFrag2650kg","6726.759053","0.85","0","953.8055982","821.6296012","95.38055982","874.5648006","0.14051491","0.3"
"BlastFrag2700kg","6776.963587","0.85","0","971.8051372","837.1299085","97.18051372","891.0649543","0.142798871","0.3"
"BlastFrag2750kg","6826.455577","0.85","0","989.8046846","852.6302102","98.98046846","907.5651051","0.145071149","0.3"
"BlastFrag2800kg","6875.25493","0.85","0","1007.80424","868.1305065","100.780424","924.0652532","0.147331832","0.3"
"BlastFrag2850kg","6923.380668","0.85","0","1025.803804","883.6307975","102.5803804","940.5653988","0.149581011","0.3"
"BlastFrag2900kg","6970.850986","0.85","0","1043.803375","899.1310835","104.3803375","957.0655417","0.151818772","0.3"
"BlastFrag2950kg","7017.683299","0.85","0","1061.802953","914.6313645","106.1802953","973.5656823","0.154045203","0.3"
"BlastFrag3000kg","7063.894287","0.85","0","1079.802539","930.1316409","107.9802539","990.0658204","0.156260388","0.3"
"BlastFrag3050kg","7109.499941","0.85","0","1097.802131","945.6319127","109.7802131","1006.565956","0.158464414","0.3"
"BlastFrag3100kg","7154.515601","0.85","0","1115.80173","961.13218","111.580173","1023.06609","0.160657363","0.3"
"BlastFrag3150kg","7198.955992","0.85","0","1133.801335","976.6324431","113.3801335","1039.566222","0.16283932","0.3"
"BlastFrag3200kg","7242.835259","0.85","0","1151.800947","992.132702","115.1800947","1056.066351","0.165010367","0.3"
"BlastFrag3250kg","7286.166995","0.85","0","1169.800565","1007.632957","116.9800565","1072.566478","0.167170586","0.3"
"BlastFrag3300kg","7328.964276","0.85","0","1187.800188","1023.133208","118.7800188","1089.066604","0.169320057","0.3"
"BlastFrag3350kg","7371.239687","0.85","0","1205.799817","1038.633455","120.5799817","1105.566728","0.17145886","0.3"
"BlastFrag3400kg","7413.005343","0.85","0","1223.799452","1054.133699","122.3799452","1122.066849","0.173587074","0.3"
"BlastFrag3450kg","7454.272918","0.85","0","1241.799092","1069.633939","124.1799092","1138.566969","0.175704779","0.3"
"BlastFrag3500kg","7495.053666","0.85","0","1259.798737","1085.134175","125.9798737","1155.067088","0.177812052","0.3"
"BlastFrag3550kg","7535.35844","0.85","0","1277.798387","1100.634409","127.7798387","1171.567204","0.179908969","0.3"
"BlastFrag3600kg","7575.197715","0.85","0","1295.798042","1116.134639","129.5798042","1188.067319","0.181995607","0.3"
"BlastFrag3650kg","7614.581602","0.85","0","1313.797702","1131.634865","131.3797702","1204.567433","0.18407204","0.3"
"BlastFrag3700kg","7653.519871","0.85","0","1331.797366","1147.135089","133.1797366","1221.067545","0.186138345","0.3"
"BlastFrag3750kg","7692.02196","0.85","0","1349.797035","1162.63531","134.9797035","1237.567655","0.188194595","0.3"
"BlastFrag3800kg","7730.096997","0.85","0","1367.796709","1178.135528","136.7796709","1254.067764","0.190240862","0.3"
"BlastFrag3850kg","7767.753811","0.85","0","1385.796386","1193.635743","138.5796386","1270.567871","0.19227722","0.3"
"BlastFrag3900kg","7805.000943","0.85","0","1403.796068","1209.135955","140.3796068","1287.067977","0.194303741","0.3"
"BlastFrag3950kg","7841.846666","0.85","0","1421.795754","1224.636164","142.1795754","1303.568082","0.196320494","0.3"
