DatabaseClass text,LauncherId numeric,Item text,Quantity numeric
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1984-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1984-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1984-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1984-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","0","Mk-84","1"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","1","AIM-7M","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","2","Mk-84","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","3","Mk-83","4"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1985-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","0","Mk-84","1"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","1","AIM-7P","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","2","Mk-84","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","3","Mk-83","4"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 1989-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","0","Mk-84","1"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","1","AIM-7P","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","2","Mk-84","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","3","Mk-83","4"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","4","AIM-9X","2"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:4 -83 3 -84 2 AIM-7 2004-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","1","AIM-120A","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1991-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","1","AIM-120B","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1995-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","1","AIM-120C","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 1998-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","1","AIM-120C5","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2002-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","1","AIM-120C5","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","4","AIM-9X","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2004-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","1","AIM-120C7","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","4","AIM-9X","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2006-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","1","AIM-120D","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","4","AIM-9X","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-120 2010-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","1","AIM-7F","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","4","AIM-9L","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1983-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","1","AIM-7F","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1984-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","1","AIM-7M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1985-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","1","AIM-7P","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","4","AIM-9M","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 1989-L","7","Flare-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","0","Mk-83","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","1","AIM-7P","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","2","Mk-83","4"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","3","Mk-82","6"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","4","AIM-9X","2"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","5","20mm PGU","46"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","6","Chaff-1","25"
"F/A-18-1 G GP Mk:6 -82 6 -83 2 AIM-7 2004-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","1","AIM-120A","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","3","AGM-88B","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1991-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","1","AIM-120B","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","3","AGM-88B","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1995-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","1","AIM-120C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 1998-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","1","AIM-120C5","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2002-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","1","AIM-120C5","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","4","AIM-9X","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2004-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","1","AIM-120C7","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","2","AGM-65J","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","4","AIM-9X","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2006-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","1","AIM-120D","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","2","AGM-65J","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","4","AIM-9X","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-120 2010-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","1","AIM-7P","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","3","AGM-88B","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1991-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","1","AIM-7P","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","4","AIM-9M","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 1998-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","1","AIM-7P","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","2","AGM-65F","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","4","AIM-9X","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2004-L","7","Flare-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","0","1400 liter tank","1"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","1","AIM-7P","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","2","AGM-65J","4"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","3","AGM-88C","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","4","AIM-9X","2"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","5","20mm PGU","46"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","6","Chaff-1","25"
"F/A-18-1 G-E 4 AGM-65 2 AGM-88 2 AIM-7 2006-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","1","AIM-120A","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","3","AGM-88B","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","4","AIM-9M","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1991-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","1","AIM-120B","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","3","AGM-88B","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","4","AIM-9M","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1995-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","1","AIM-120C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","3","AGM-88C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","4","AIM-9M","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 1998-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","1","AIM-120C5","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","3","AGM-88C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","4","AIM-9M","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2002-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","1","AIM-120C5","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","3","AGM-88C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","4","AIM-9X","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2004-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","1","AIM-120C7","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","3","AGM-88C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","4","AIM-9X","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","5","20mm PGU","46"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","6","Chaff-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2006-L","7","Flare-1","25"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","0","1400 liter tank","1"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","1","AIM-120D","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","2","Mk-82","6"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","3","AGM-88C","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","4","AIM-9X","2"
"F/A-18-1 G-E 6 Mk-82 2 AGM-88 2 AIM-120 2010-L","5","20mm PGU","46"
