DatabaseClass numeric,SensorClass numeric,SensorAz numeric
"Harrier GR.Mk.7","TIALD","0"
"Harrier GR.Mk.7A","ALR-69 RWR","0"
"Harrier GR.Mk.7A","Eyeball 20/10","0"
"Harrier GR.Mk.7A","Eyeball 20/10d","0"
"Harrier GR.Mk.7A","Eyeball 20/10e","0"
"Harrier GR.Mk.7A","Eyeball 20/10f","0"
"Harrier GR.Mk.7A","Ferranti Type 106 LRMTS","0"
"Harrier GR.Mk.7A","Marconi 1010 FLIR","0"
"Harrier GR.Mk.7A","TIALD","0"
"Harrier GR.Mk.9","ALR-69 RWR","0"
"Harrier GR.Mk.9","Eyeball 20/10","0"
"Harrier GR.Mk.9","Eyeball 20/10d","0"
"Harrier GR.Mk.9","Eyeball 20/10e","0"
"Harrier GR.Mk.9","Eyeball 20/10f","0"
"Harrier GR.Mk.9","Ferranti Type 106 LRMTS","0"
"Harrier GR.Mk.9","Marconi 1010 FLIR","0"
"Harrier GR.Mk.9","TIALD","0"
"Harrier GR.Mk.9A","ALR-69 RWR","0"
"Harrier GR.Mk.9A","Eyeball 20/10","0"
"Harrier GR.Mk.9A","Eyeball 20/10d","0"
"Harrier GR.Mk.9A","Eyeball 20/10e","0"
"Harrier GR.Mk.9A","Eyeball 20/10f","0"
"Harrier GR.Mk.9A","Ferranti Type 106 LRMTS","0"
"Harrier GR.Mk.9A","Marconi 1010 FLIR","0"
"Harrier GR.Mk.9A","TIALD","0"
"Harukaze DD","Eyeball 20/20","0"
"Harukaze DD","Eyeball 20/20b","0"
"Harukaze DD","Eyeball 20/20c","0"
"Harukaze DD","Eyeball 20/20d","0"
"Harukaze DD","SPS-5","0"
"Harukaze DD","SPS-6","0"
"Harukaze DD","SQS-29 Active","0"
"Harukaze DD","SQS-29 Passive","0"
"Harukaze(1959)","Eyeball 20/20","0"
"Harukaze(1959)","Eyeball 20/20b","0"
"Harukaze(1959)","Eyeball 20/20c","0"
"Harukaze(1959)","Eyeball 20/20d","0"
"Harukaze(1959)","SPS-5","0"
"Harukaze(1959)","SPS-6","0"
"Harukaze(1959)","SQS-29 Active","0"
"Harukaze(1959)","SQS-29 Passive","0"
"Harukaze(1974)","Eyeball 20/20","0"
"Harukaze(1974)","Eyeball 20/20b","0"
"Harukaze(1974)","Eyeball 20/20c","0"
"Harukaze(1974)","Eyeball 20/20d","0"
"Harukaze(1974)","OQR-1 TA","0"
"Harukaze(1974)","SPS-5","0"
"Harukaze(1974)","SPS-6","0"
"Harukaze(1974)","SQS-29 Active","0"
"Harukaze(1974)","SQS-29 Passive","0"
"Haruna DDH","Eyeball 20/20","0"
"Haruna DDH","Eyeball 20/20b","0"
"Haruna DDH","Eyeball 20/20c","0"
"Haruna DDH","Eyeball 20/20d","0"
"Haruna DDH","NOLQ-1","0"
"Haruna DDH","OLR-9","0"
"Haruna DDH","OPS-11","0"
"Haruna DDH","OPS-28","0"
"Haruna DDH","OQS-3 Active","0"
"Haruna DDH","OQS-3 Passive","0"
"Haruna DDH(1986)","Eyeball 20/20","0"
"Haruna DDH(1986)","Eyeball 20/20b","0"
"Haruna DDH(1986)","Eyeball 20/20c","0"
"Haruna DDH(1986)","Eyeball 20/20d","0"
"Haruna DDH(1986)","FCS-2-21 1","0"
"Haruna DDH(1986)","NOLQ-1","0"
"Haruna DDH(1986)","OLR-9","0"
"Haruna DDH(1986)","OPS-11","0"
"Haruna DDH(1986)","OPS-28","0"
"Haruna DDH(1986)","OQS-3 Active","0"
"Haruna DDH(1986)","OQS-3 Passive","0"
"Haruna DDH(1986)","Phalanx FC","0"
"Harushio","Periscope-1","0"
"Harushio","ZLA-7 ESM","0"
"Harushio","ZPS-6 AS/SS","0"
"Harushio","ZQQ-5 Active","0"
"Harushio","ZQQ-5 Bow Passive","0"
"Harushio","ZQR-1 TA","180"
"Hatakaze DDG","Eyeball 20/20","0"
"Hatakaze DDG","Eyeball 20/20b","0"
"Hatakaze DDG","Eyeball 20/20c","0"
"Hatakaze DDG","Eyeball 20/20d","0"
"Hatakaze DDG","FCS-2-21 1","0"
"Hatakaze DDG","NOLQ-1","0"
"Hatakaze DDG","OLR-9B","0"
"Hatakaze DDG","OPS-11","0"
"Hatakaze DDG","OPS-28","0"
"Hatakaze DDG","OQS-4 Active","0"
"Hatakaze DDG","OQS-4 Passive","0"
"Hatakaze DDG","Phalanx FC","0"
"Hatakaze DDG","SPG-51 2","0"
"Hatakaze DDG","SPS-52C AS","0"
"Hatsuyuki DDG","Eyeball 20/20","0"
"Hatsuyuki DDG","Eyeball 20/20b","0"
"Hatsuyuki DDG","Eyeball 20/20c","0"
"Hatsuyuki DDG","Eyeball 20/20d","0"
"Hatsuyuki DDG","FCS-2-21 1","0"
"Hatsuyuki DDG","NOLR-6","0"
"Hatsuyuki DDG","OLT-3","0"
"Hatsuyuki DDG","OPS-14","0"
"Hatsuyuki DDG","OPS-18","0"
"Hatsuyuki DDG","OQS-4 Active","0"
"Hatsuyuki DDG","OQS-4 Passive","0"
"Hatsuyuki DDG(1988)","Eyeball 20/20","0"
"Hatsuyuki DDG(1988)","Eyeball 20/20b","0"
"Hatsuyuki DDG(1988)","Eyeball 20/20c","0"
"Hatsuyuki DDG(1988)","Eyeball 20/20d","0"
"Hatsuyuki DDG(1988)","FCS-2-21 1","0"
"Hatsuyuki DDG(1988)","NOLR-6","0"
"Hatsuyuki DDG(1988)","OLT-3","0"
"Hatsuyuki DDG(1988)","OPS-14","0"
"Hatsuyuki DDG(1988)","OPS-18","0"
"Hatsuyuki DDG(1988)","OQS-4 Active","0"
"Hatsuyuki DDG(1988)","OQS-4 Passive","0"
"Hatsuyuki DDG(1988)","Phalanx FC","0"
"Hatsuyuki DDG(1990)","Eyeball 20/20","0"
"Hatsuyuki DDG(1990)","Eyeball 20/20b","0"
"Hatsuyuki DDG(1990)","Eyeball 20/20c","0"
"Hatsuyuki DDG(1990)","Eyeball 20/20d","0"
"Hatsuyuki DDG(1990)","FCS-2-21 1","0"
"Hatsuyuki DDG(1990)","NOLR-6","0"
"Hatsuyuki DDG(1990)","OLT-3","0"
"Hatsuyuki DDG(1990)","OPS-14","0"
"Hatsuyuki DDG(1990)","OPS-18","0"
"Hatsuyuki DDG(1990)","OQR-1 TA","0"
"Hatsuyuki DDG(1990)","OQS-4 Active","0"
"Hatsuyuki DDG(1990)","OQS-4 Passive","0"
"Hatsuyuki DDG(1990)","Phalanx FC","0"
"Hauk PTGM 1994","Decca 1226","0"
"Hauk PTGM 1994","Eyeball 20/20","0"
"Hauk PTGM 1994","Eyeball 20/20b","0"
"Hauk PTGM 1994","Eyeball 20/20c","0"
"Hauk PTGM 1994","Eyeball 20/20d","0"
"Hauk PTGM 2001","Decca 1226","0"
"Hauk PTGM 2001","Eyeball 20/20","0"
"Hauk PTGM 2001","Eyeball 20/20b","0"
"Hauk PTGM 2001","Eyeball 20/20c","0"
"Hauk PTGM 2001","Eyeball 20/20d","0"
"Hauk PTGM 2001","VAMPIR IIRST","0"
"Hauk PTGM","Decca 1226","0"
"Hauk PTGM","Eyeball 20/20","0"
"Hauk PTGM","Eyeball 20/20b","0"
"Hauk PTGM","Eyeball 20/20c","0"
"Hauk PTGM","Eyeball 20/20d","0"
"Hayabusa PGM","Eyeball 20/20","0"
"Hayabusa PGM","Eyeball 20/20b","0"
"Hayabusa PGM","Eyeball 20/20c","0"
"Hayabusa PGM","Eyeball 20/20d","0"
"Hayabusa PGM","FCS-2-21 1","0"
"Hayabusa PGM","OPS-18","0"
"Hayashio","BQR-2 Passive","0"
"Hayashio","BQS-2 Active","0"
"Hayashio","Periscope-1","0"
"Hayashio","SPR-1 ESM","0"
"Hayashio","SS-2","0"
"Helo cruiser","Air search radar","0"
"Helo cruiser","ESM-4","0"
"Helo cruiser","Eyeball 20/20","0"
"Helo cruiser","Eyeball 20/20b","0"
"Helo cruiser","Eyeball 20/20c","0"
"Helo cruiser","Eyeball 20/20d","0"
"Helo cruiser","SAM fire control radar","0"
"Henry J Kaiser","Eyeball 20/20","0"
"Henry J Kaiser","Eyeball 20/20b","0"
"Henry J Kaiser","Eyeball 20/20c","0"
"Henry J Kaiser","Eyeball 20/20d","0"
"Henry J Kaiser","Furuno","0"
"Hero WHEC","Eyeball 20/20","0"
"Hero WHEC","Eyeball 20/20b","0"
"Hero WHEC","Eyeball 20/20c","0"
"Hero WHEC","Eyeball 20/20d","0"
"Hero WHEC","SPS-40B","0"
"Hero WHEC","SPS-73(V) SS","0"
"Hero WHEC","WLR-1C","0"
"Hobart DDG","ES-3701 ESM","0"
"Hobart DDG","Eyeball 20/20","0"
"Hobart DDG","Eyeball 20/20b","0"
"Hobart DDG","Eyeball 20/20c","0"
"Hobart DDG","Eyeball 20/20d","0"
"Hobart DDG","Kariwarra Towed Array Sonar","0"
"Hobart DDG","SPG-62 (Aft)","180"
"Hobart DDG","SPG-62 (Fore)","0"
"Hobart DDG","SPY-1D","0"
"Hobart DDG","Spherion B Mod 5","0"
"Hobart DDG","VAMPIR IIRST","0"
"CV/DDH Hyuga","Eyeball 20/20","0"
"CV/DDH Hyuga","Eyeball 20/20b","0"
"CV/DDH Hyuga","Eyeball 20/20c","0"
"CV/DDH Hyuga","Eyeball 20/20d","0"
"CV/DDH Hyuga","FCS-3 AS","0"
"CV/DDH Hyuga","NOLQ-3","0"
"CV/DDH Hyuga","NOLQ-3C ECM","0"
"CV/DDH Hyuga","OPS-20","0"
"CV/DDH Hyuga","OQQ-21 Active","0"
"Ikazuchi DDE","Eyeball 20/20","0"
"Ikazuchi DDE","Eyeball 20/20b","0"
"Ikazuchi DDE","Eyeball 20/20c","0"
"Ikazuchi DDE","Eyeball 20/20d","0"
"Ikazuchi DDE","OPS-2","0"
"Ikazuchi DDE","OPS-3","0"
"Ikazuchi DDE","QDA Active","0"
"Ikazuchi DDE","QHBa Active","0"
"Ikazuchi DDE(1959)","Eyeball 20/20","0"
"Ikazuchi DDE(1959)","Eyeball 20/20b","0"
"Ikazuchi DDE(1959)","Eyeball 20/20c","0"
"Ikazuchi DDE(1959)","Eyeball 20/20d","0"
"Ikazuchi DDE(1959)","OPS-2","0"
"Ikazuchi DDE(1959)","OPS-3","0"
"Ikazuchi DDE(1959)","OQS-3 Active","0"
"Ikazuchi DDE(1959)","OQS-3 Passive","0"
"Il-38","AEW radar 0","0"
"Il-38","Eyeball 20/10","0"
"Il-38","Eyeball 20/10b","0"
"Il-38","Eyeball 20/10c","0"
"Improved Hawk PIP III","Eyeball 20/20","0"
"Improved Hawk PIP III","Eyeball 20/20b","0"
"Improved Hawk PIP III","Eyeball 20/20c","0"
"Improved Hawk PIP III","Eyeball 20/20d","0"
"Improved Hawk PIP III","MPQ-50","0"
"Improved Hawk PIP III","MPQ-61","0"
"CV (R05/6/7) Invincible","ESM-8","0"
"CV (R05/6/7) Invincible","Eyeball 20/20","0"
"CV (R05/6/7) Invincible","Eyeball 20/20b","0"
"CV (R05/6/7) Invincible","Eyeball 20/20c","0"
"CV (R05/6/7) Invincible","Eyeball 20/20d","0"
"CV (R05/6/7) Invincible","Type 1022","0"
"CV (R05/6/7) Invincible","Type 2016 Active","0"
"CV (R05/6/7) Invincible","Type 2016 Passive","0"
"CV (R05/6/7) Invincible","Type 996","0"
"CV (R05/6/7) Invincible","Type-909 FC","0"
"Iowa BB (1982)","Eyeball 20/20","0"
"Iowa BB (1982)","Eyeball 20/20b","0"
"Iowa BB (1982)","Eyeball 20/20c","0"
"Iowa BB (1982)","Eyeball 20/20d","0"
"Iowa BB (1982)","SLQ-32(v)3 ECM","0"
"Iowa BB (1982)","SLQ-32(v)3 ESM B.1","0"
"Iowa BB (1982)","SLQ-32(v)3 ESM B.2","0"
"Iowa BB (1982)","SLQ-32(v)3 ESM B.3","0"
"Iowa BB (1982)","SPS-49 AS","0"
"Iowa BB (1982)","SPS-67 SS","0"
"Iowa BB","Eyeball 20/20","0"
"Iowa BB","Eyeball 20/20b","0"
"Iowa BB","Eyeball 20/20c","0"
"Iowa BB","Eyeball 20/20d","0"
"Iowa BB","Mk13 MBFC SS","0"
"Iowa BB","Mk3 MBFC SS","0"
"Iowa BB","OD.2 25x Central Iowa 8.1m","0"
"Iowa BB","OD.2 25x Local Iowa Main 1 15.6m","0"
"Iowa BB","OD.2 25x Local Iowa Main 2 15.6m","0"
"Iowa BB","OD.2 25x Local Iowa Main 3 15.6m","180"
"Iowa BB","OD.2 25x Local Iowa Secondary 3m","0"
"Ishikari FFG","Eyeball 20/20","0"
"Ishikari FFG","Eyeball 20/20b","0"
"Ishikari FFG","Eyeball 20/20c","0"
"Ishikari FFG","Eyeball 20/20d","0"
"Ishikari FFG","FCS-2-21 1","0"
"Ishikari FFG","OPS-28","0"
"Ishikari FFG","SQS-36 Active","0"
"Ishikari FFG","SQS-36 Passive","0"
"Island WPB","ESM-1.5","0"
"Island WPB","Eyeball 20/20","0"
"Island WPB","Eyeball 20/20b","0"
"Island WPB","Eyeball 20/20c","0"
"Island WPB","Eyeball 20/20d","0"
"Island WPB","SPS-73(V) SS","0"
"Isuzu DDE","BLR-1","0"
"Isuzu DDE","Eyeball 20/20","0"
"Isuzu DDE","Eyeball 20/20b","0"
"Isuzu DDE","Eyeball 20/20c","0"
"Isuzu DDE","Eyeball 20/20d","0"
"Isuzu DDE","OPS-1","0"
"Isuzu DDE","OPS-16","0"
"Isuzu DDE","OQS-14 Active","0"
"Isuzu DDE","SPG-34","0"
"J-10","Eyeball 20/10","0"
"J-10","Eyeball 20/10d","0"
"J-10","Eyeball 20/10e","0"
"J-10","Eyeball 20/10f","0"
"J-10","KLJ-10","0"
"J-10","SPO-32 Pastel ESM","0"
"J-11","Eyeball 20/10","0"
"J-11","Eyeball 20/10d","0"
"J-11","Eyeball 20/10e","0"
"J-11","Eyeball 20/10f","0"
"J-11","Gardeniya ECM","0"
"J-11","N001E Myech AS","0"
"J-11","OEPS-27MK","0"
"J-11","SPO-15 RWR","0"
"J-7","Eyeball 20/10","0"
"J-7","Eyeball 20/10d","0"
"J-7","Eyeball 20/10e","0"
"J-7","Eyeball 20/10f","0"
"J-7","SRD-5M","0"
"JYL-1 Radar Post","JYL-1","0"
"Jacob van Heemskerck FFG (Chile)","DA-08","0"
"Jacob van Heemskerck FFG (Chile)","Eyeball 20/20","0"
"Jacob van Heemskerck FFG (Chile)","Eyeball 20/20b","0"
"Jacob van Heemskerck FFG (Chile)","Eyeball 20/20c","0"
"Jacob van Heemskerck FFG (Chile)","Eyeball 20/20d","0"
"Jacob van Heemskerck FFG (Chile)","LW-08","0"
"Jacob van Heemskerck FFG (Chile)","SQS-505 Active","0"
"Jacob van Heemskerck FFG (Chile)","SQS-505 Passive","0"
"Jacob van Heemskerck FFG (Chile)","STIR 180","0"
"Jacob van Heemskerck FFG (Chile)","WM-25","0"
"Jacob van Heemskerck FFG (Chile)","ZW-06","0"
"Jacob van Heemskerck FFG","DA-08","0"
"Jacob van Heemskerck FFG","Eyeball 20/20","0"
"Jacob van Heemskerck FFG","Eyeball 20/20b","0"
"Jacob van Heemskerck FFG","Eyeball 20/20c","0"
"Jacob van Heemskerck FFG","Eyeball 20/20d","0"
"Jacob van Heemskerck FFG","LW-08","0"
"Jacob van Heemskerck FFG","SQS-505 Active","0"
"Jacob van Heemskerck FFG","SQS-505 Passive","0"
"Jacob van Heemskerck FFG","STIR 180","0"
"Jacob van Heemskerck FFG","WM-25","0"
"Jacob van Heemskerck FFG","ZW-06","0"
"Joao Coutinho FSH","Decca TM 626","0"
"Joao Coutinho FSH","Eyeball 20/20","0"
"Joao Coutinho FSH","Eyeball 20/20b","0"
"Joao Coutinho FSH","Eyeball 20/20c","0"
"Joao Coutinho FSH","Eyeball 20/20d","0"
"Joao Coutinho FSH","MLA-1","0"
"Joao Coutinho FSH","QCU-2","0"
"Joao Coutinho FSH","SPG-34","0"
"Joao Coutinho FSH(1989)","Decca TM 626","0"
"Joao Coutinho FSH(1989)","Eyeball 20/20","0"
"Joao Coutinho FSH(1989)","Eyeball 20/20b","0"
"Joao Coutinho FSH(1989)","Eyeball 20/20c","0"
"Joao Coutinho FSH(1989)","Eyeball 20/20d","0"
"Joao Coutinho FSH(1989)","QCU-2","0"
"Joao Coutinho FSH(1989)","SPG-34","0"
"Joao Coutinho FSH(1989)","Type 1007","0"
"CV-67 (JFK) USS John F Kennedy","Eyeball 20/20","0"
"CV-67 (JFK) USS John F Kennedy","Eyeball 20/20b","0"
"CV-67 (JFK) USS John F Kennedy","Eyeball 20/20c","0"
"CV-67 (JFK) USS John F Kennedy","Eyeball 20/20d","0"
"CV-67 (JFK) USS John F Kennedy","SLQ-32(v)4 ECM","0"
"CV-67 (JFK) USS John F Kennedy","SLQ-32(v)4 ESM B.1","0"
"CV-67 (JFK) USS John F Kennedy","SLQ-32(v)4 ESM B.2","0"
"CV-67 (JFK) USS John F Kennedy","SLQ-32(v)4 ESM B.3","0"
"CV-67 (JFK) USS John F Kennedy","SPS-48(E) AS","0"
"CV-67 (JFK) USS John F Kennedy","SPS-49 AS","0"
"CV-67 (JFK) USS John F Kennedy","SPS-67(V)3 SS","0"
"Juniper Buoy Tender WLB","ESM-1.5","0"
"Juniper Buoy Tender WLB","Eyeball 20/20","0"
"Juniper Buoy Tender WLB","Eyeball 20/20b","0"
"Juniper Buoy Tender WLB","Eyeball 20/20c","0"
"Juniper Buoy Tender WLB","Eyeball 20/20d","0"
"Juniper Buoy Tender WLB","SPS-64 SS","0"
"KA-3B","Eyeball 20/10","0"
"KA-3B","Eyeball 20/10b","0"
"KA-3B","Eyeball 20/10c","0"
"KC-30A","ALR-2002 RWR","0"
"KC-30A","AN/AAR-54 MAWS","0"
"KS-3B","ALR-76 ESM","0"
"KS-3B","APS-137","0"
"KS-3B","ASQ-81 MAD","0"
"KS-3B","Eyeball 20/10","0"
"KS-3B","Eyeball 20/10b","0"
"KS-3B","Eyeball 20/10c","0"
"Ka-25BSh","ESM-2","0"
"Ka-25BSh","Eyeball 20/10","0"
"Ka-25BSh","Eyeball 20/10b","0"
"Ka-25BSh","Eyeball 20/10c","0"
"Ka-25BSh","Oka-2 DS","0"
"Ka-25BSh","Uspekh-2 SS","0"
"Ka-27A","ESM-3","0"
"Ka-27A","Eyeball 20/10","0"
"Ka-27A","Eyeball 20/10b","0"
"Ka-27A","Eyeball 20/10c","0"
"Ka-27A","Helix Dipping Sonar","0"
"Ka-27A","RPB-4 SS","0"
"Ka-27A(China)","ESM-3","0"
"Ka-27A(China)","Eyeball 20/10","0"
"Ka-27A(China)","Eyeball 20/10b","0"
"Ka-27A(China)","Eyeball 20/10c","0"
"Ka-27A(China)","Helix Dipping Sonar","0"
"Ka-27A(China)","RPB-4 SS","0"
"Kang Ding Class FFG","ARBR 21","0"
"Kang Ding Class FFG","DRBV 15C","0"
"Kang Ding Class FFG","Eyeball 20/20","0"
"Kang Ding Class FFG","Eyeball 20/20b","0"
"Kang Ding Class FFG","Eyeball 20/20c","0"
"Kang Ding Class FFG","Eyeball 20/20d","0"
"Kang Ding Class FFG","VAMPIR IIRST","0"
"Karel Doorman DDG (1994) (Belgium)","APECS II","0"
"Karel Doorman DDG (1994) (Belgium)","AR-700(V)2","0"
"Karel Doorman DDG (1994) (Belgium)","DSBV 61C","180"
"Karel Doorman DDG (1994) (Belgium)","Decca 1229","0"
"Karel Doorman DDG (1994) (Belgium)","Eyeball 20/20","0"
"Karel Doorman DDG (1994) (Belgium)","Eyeball 20/20b","0"
"Karel Doorman DDG (1994) (Belgium)","Eyeball 20/20c","0"
"Karel Doorman DDG (1994) (Belgium)","Eyeball 20/20d","0"
"Karel Doorman DDG (1994) (Belgium)","LW-08","0"
"Karel Doorman DDG (1994) (Belgium)","PHS-32 Active","0"
"Karel Doorman DDG (1994) (Belgium)","PHS-32 Passive","0"
"Karel Doorman DDG (1994) (Belgium)","SMART-S","0"
"Karel Doorman DDG (1994) (Belgium)","STIR 180","0"
"Karel Doorman DDG (1994) (Chile)","APECS II","0"
"Karel Doorman DDG (1994) (Chile)","AR-700(V)2","0"
"Karel Doorman DDG (1994) (Chile)","DSBV 61C","180"
"Karel Doorman DDG (1994) (Chile)","Decca 1229","0"
"Karel Doorman DDG (1994) (Chile)","Eyeball 20/20","0"
"Karel Doorman DDG (1994) (Chile)","Eyeball 20/20b","0"
"Karel Doorman DDG (1994) (Chile)","Eyeball 20/20c","0"
"Karel Doorman DDG (1994) (Chile)","Eyeball 20/20d","0"
"Karel Doorman DDG (1994) (Chile)","LW-08","0"
"Karel Doorman DDG (1994) (Chile)","PHS-32 Active","0"
"Karel Doorman DDG (1994) (Chile)","PHS-32 Passive","0"
"Karel Doorman DDG (1994) (Chile)","SMART-S","0"
"Karel Doorman DDG (1994) (Chile)","STIR 180","0"
"Karel Doorman DDG (1994) (Portugal)","APECS II","0"
"Karel Doorman DDG (1994) (Portugal)","AR-700(V)2","0"
"Karel Doorman DDG (1994) (Portugal)","DSBV 61C","180"
"Karel Doorman DDG (1994) (Portugal)","Decca 1229","0"
"Karel Doorman DDG (1994) (Portugal)","Eyeball 20/20","0"
"Karel Doorman DDG (1994) (Portugal)","Eyeball 20/20b","0"
"Karel Doorman DDG (1994) (Portugal)","Eyeball 20/20c","0"
"Karel Doorman DDG (1994) (Portugal)","Eyeball 20/20d","0"
"Karel Doorman DDG (1994) (Portugal)","LW-08","0"
"Karel Doorman DDG (1994) (Portugal)","PHS-32 Active","0"
"Karel Doorman DDG (1994) (Portugal)","PHS-32 Passive","0"
"Karel Doorman DDG (1994) (Portugal)","SMART-S","0"
"Karel Doorman DDG (1994) (Portugal)","STIR 180","0"
"Karel Doorman DDG (1994)","APECS II","0"
"Karel Doorman DDG (1994)","AR-700(V)2","0"
"Karel Doorman DDG (1994)","DSBV 61C","180"
"Karel Doorman DDG (1994)","Decca 1229","0"
"Karel Doorman DDG (1994)","Eyeball 20/20","0"
"Karel Doorman DDG (1994)","Eyeball 20/20b","0"
"Karel Doorman DDG (1994)","Eyeball 20/20c","0"
"Karel Doorman DDG (1994)","Eyeball 20/20d","0"
"Karel Doorman DDG (1994)","LW-08","0"
"Karel Doorman DDG (1994)","PHS-32 Active","0"
"Karel Doorman DDG (1994)","PHS-32 Passive","0"
"Karel Doorman DDG (1994)","SMART-S","0"
"Karel Doorman DDG (1994)","STIR 180","0"
"Karel Doorman DDG","Decca 1229","0"
"Karel Doorman DDG","Eyeball 20/20","0"
"Karel Doorman DDG","Eyeball 20/20b","0"
"Karel Doorman DDG","Eyeball 20/20c","0"
"Karel Doorman DDG","Eyeball 20/20d","0"
"Karel Doorman DDG","LW-08","0"
"Karel Doorman DDG","PHS-32 Active","0"
"Karel Doorman DDG","PHS-32 Passive","0"
"Karel Doorman DDG","SMART-S","0"
"Karel Doorman DDG","STIR 180","0"
"Kawasaki C-1","ALR-2002 RWR","0"
"Kawasaki C-1","AN/AAR-54 MAWS","0"
"Kee Lung Class DDG","Eyeball 20/20","0"
"Kee Lung Class DDG","Eyeball 20/20b","0"
"Kee Lung Class DDG","Eyeball 20/20c","0"
"Kee Lung Class DDG","Eyeball 20/20d","0"
"Kee Lung Class DDG","Phalanx FC","0"
"Kee Lung Class DDG","SLQ-32(v)3 ECM","0"
"Kee Lung Class DDG","SPG-60","0"
"Kee Lung Class DDG","SPS-48(E) AS","0"
"Kee Lung Class DDG","SPS-55","0"
"Kee Lung Class DDG","SQS-53B Active","0"
"Kee Lung Class DDG","SQS-53B Passive","0"
"Kfir C.10","EL/L-8222","0"
"Kfir C.10","EL/M-2032 AA","0"
"Kfir C.10","EL/M-2032 AG","0"
"Kfir C.10","Eyeball 20/10","0"
"Kfir C.10","Eyeball 20/10d","0"
"Kfir C.10","Eyeball 20/10e","0"
"Kfir C.10","Eyeball 20/10f","0"
"Kfir C.10","SPS-2000","0"
"Kfir C.12","EL/M-2001B AA","0"
"Kfir C.12","EL/M-2001B AG","0"
"Kfir C.12","Eyeball 20/10","0"
"Kfir C.12","Eyeball 20/10d","0"
"Kfir C.12","Eyeball 20/10e","0"
"Kfir C.12","Eyeball 20/10f","0"
"Kfir C.12","Litening-3 LDP","0"
"Kfir C.12","SPS-2000","0"
"Kidd DDG","Eyeball 20/20","0"
"Kidd DDG","Eyeball 20/20b","0"
"Kidd DDG","Eyeball 20/20c","0"
"Kidd DDG","Eyeball 20/20d","0"
"Kidd DDG","Phalanx FC","0"
"Kidd DDG","SPG-51D 8","0"
"Kidd DDG","SPS-48(E) AS","0"
"Kidd DDG","SPS-49(v)5","0"
"Kidd DDG","SPS-55","0"
"Kidd DDG","SQS-53B Active","0"
"Kidd DDG","SQS-53B Passive","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","Eyeball 20/20","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","Eyeball 20/20b","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","Eyeball 20/20c","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","Eyeball 20/20d","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SLQ-32(v)4 ECM","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SLQ-32(v)4 ESM B.1","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SLQ-32(v)4 ESM B.2","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SLQ-32(v)4 ESM B.3","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SPS-48(E) AS","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SPS-49 AS","0"
"CVN-64 -67 (Kitty Hawk) Kitty Hawk","SPS-67(V)3 SS","0"
"Knox FFG","Eyeball 20/20","0"
"Knox FFG","Eyeball 20/20b","0"
"Knox FFG","Eyeball 20/20c","0"
"Knox FFG","Eyeball 20/20d","0"
"Knox FFG","Phalanx FC","0"
"Knox FFG","SPS-10F","0"
"Knox FFG","SPS-40B","0"
"Knox FFG","SQS-26 Active","0"
"Knox FFG","SQS-26 Passive","0"
"Kobben","Calypso-III","0"
"Kobben","MSI-70U Active","0"
"Kobben","MSI-70U Bow Passive","0"
"Kobben","Periscope-1","0"
"Kongo DDG","Eyeball 20/20","0"
"Kongo DDG","Eyeball 20/20b","0"
"Kongo DDG","Eyeball 20/20c","0"
"Kongo DDG","Eyeball 20/20d","0"
"Kongo DDG","NOLQ-2","0"
"Kongo DDG","OLT-3","0"
"Kongo DDG","OPS-28","0"
"Kongo DDG","OQR-2 TA","180"
"Kongo DDG","OQS-102 Active","0"
"Kongo DDG","OQS-102 Passive","0"
"Kongo DDG","SPG-62 12","0"
"Kongo DDG","SPY-1D","0"
"Kortenaer FFG (1984)","Eyeball 20/20","0"
"Kortenaer FFG (1984)","Eyeball 20/20b","0"
"Kortenaer FFG (1984)","Eyeball 20/20c","0"
"Kortenaer FFG (1984)","Eyeball 20/20d","0"
"Kortenaer FFG (1984)","LW-08","0"
"Kortenaer FFG (1984)","SQS-505 Active","0"
"Kortenaer FFG (1984)","SQS-505 Passive","0"
"Kortenaer FFG (1984)","STIR 180","0"
"Kortenaer FFG (1984)","WM-25","0"
"Kortenaer FFG (1984)","ZW-06","0"
"Kortenaer FFG","Eyeball 20/20","0"
"Kortenaer FFG","Eyeball 20/20b","0"
"Kortenaer FFG","Eyeball 20/20c","0"
"Kortenaer FFG","Eyeball 20/20d","0"
"Kortenaer FFG","LW-08","0"
"Kortenaer FFG","SQS-505 Active","0"
"Kortenaer FFG","SQS-505 Passive","0"
"Kortenaer FFG","STIR 180","0"
"Kortenaer FFG","WM-25","0"
"Kortenaer FFG","ZW-06","0"
"Kurushio SS","JP Passive","0"
"Kurushio SS","Periscope-1","0"
"Kurushio SS","SJ","0"
"Kurushio SS","SV","0"
