DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"MR-700A Fregat AS/SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 600km, Ref:166.2km, ERP_dBw: 80 / 70          (Top Plate) Sovremenny 3D D/E-Band air search radar","","600","166.16","360","-35","70","8.63","GenericSensor","0","0.19","0.12","3000000000.0","3500000000.0","99","1","1","80","70","4","0","2.5","-3","-12","3000000.0","5","5","-30","1","1","1","0"
"MR-750 Fregat M2EM","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 565km, Ref:178km, ERP_dBw: 61 / 51          NATO Top Plate. Upgraded version of the 3D air/surface search radars installed aboard numerous Russian surface combatants.","Range on a fighter is 230km, assuming 5m² target.","565","153.81","360","-25","55","2.5","GenericSensor","0.12","0.5","0.4","3000000000.0","3500000000.0","99","1","1","61","51","0","0","0","0","0","3000000.0","5","5","-30","1","1","1","0"
"MR-90 Oriech FC","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: ASM, Range: 500km, Ref:41.5km, ERP_dBw: 60 / 50          (Front Dome) Sovremenny SAM fire control radar. Doubles as MR-218 Kite Screech.","","500","41.54","360","-35","70","8.63","GenericSensor","0.01","0.37","0.25","3000000000.0","3500000000.0","99","1","0","60","50","2","0","0","-3","-12","3000000.0","5","5","-30","1","1","1","0"
"MRP-25 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 50km, Ref:4.7km, ERP_dBw: 60 / 50","","50","4.748","360","-35","70","8.63","GenericSensor","0","0.72","0.48","3000000000","3500000000","99","1","1","60","50","0","0","2.5","-3","-12","3000000","5","5","-30","1","1","1","0"
"N-010 Zhuk-M","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 300km, Ref:62.4km, ERP_dBw: 38 / 28","","300","62.44","170","-40","56","7.76","GenericSensor","0.03","0.1","0.65","3000000000","3500000000","99","1","1","37.88","27.88","4","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"N-019 Sapfir-29 Slot Back","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 170km, Ref:41.1km, ERP_dBw: 44 / 34","","170","41.12","134","-38","60","7.76","GenericSensor","0.05","0.1","0.65","3000000000","3500000000","99","1","1","44.11","34.11","1","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"N-019M Sapfir-29 Slot Back","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 170km, Ref:41.1km, ERP_dBw: 44 / 34","","170","41.12","134","-38","60","7.76","GenericSensor","0.05","0.1","0.65","3000000000","3500000000","99","1","1","44.11","34.11","2","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"NIIP N-007 S-800 Zaslon","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 220km, Ref:142.6km, ERP_dBw: 74 / 64","","220","142.6","140","-60","70","7.76","GenericSensor","0.04","0.18","0.65","3000000000","3500000000","99","1","1","73.91","63.91","4","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"NIIP N-011M Bars","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 400km, Ref:75.7km, ERP_dBw: 58 / 48","","400","75.68","190","-56.17","36.83","7.76","GenericSensor","0.02","0.1","0.65","3000000000","3500000000","99","1","1","58.08","48.08","4","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"ORB 31D","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 157km, Ref:14.2km, ERP_dBw: 74 / 45","this is the Heracles I radar, used on the French Super Frelon helos, among others, detection of 1000m² ship is 80km.","157","14.226","180","-40","20","8.63","GenericSensor","0","0.32","0.22","9335000000","9415000000","99","1","1","74.27","44.81","2","0","2.5","-3","-6","3000000","7.5","4","-30","1","1","1","1"
"ORB 31W","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 157km, Ref:16.5km, ERP_dBw: 73 / 46","this is the Heracles I radar, used on the French Lynx helos, among others, detection of 1000m² ship is 50nm.","157","16.467","180","-40","20","8.63","GenericSensor","0","0.32","0.22","9335000000","9415000000","99","1","1","72.77","46.31","2","0","2.5","-3","-6","3000000","7.5","4.8","-30","1","1","1","1"
"ORB 32","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 157km, Ref:19km, ERP_dBw: 81 / 55","this is the Heracles II radar, used on the French Panther and Dauphin helos, among others, detection of 500m² ship is 90km.","157","19.033","240","-40","20","8.63","GenericSensor","0","0.32","0.22","3000000000","3500000000","99","1","1","81.03","54.83","2","0","2.5","-3","-6","3000000","5","5","-30","1","1","1","1"
"Orion-A AS/SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 200km, Ref:55.4km, ERP_dBw: 60 / 50","","200","55.39","80","-15","30","2.46","GenericSensor","0","0.45","0.3","3000000000","3500000000","99","1","1","60","50","2","0","0","-3","-12","3000000","5","5","-30","1","1","1","1"
"Peel Cone AS/SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 190km, Ref:41.5km, ERP_dBw: 78 / 68","","190","41.54","360","-35","70","8.63","GenericSensor","0","0.37","0.25","3000000000","3500000000","99","1","1","78","68","4","0","2.5","-3","-12","3000000","5","5","-30","1","1","1","1"
"Peel Pair AS/SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 300km, Ref:66.5km, ERP_dBw: 85 / 75","","300","66.47","360","-35","70","4","GenericSensor","0","0.3","0.2","3000000000","3500000000","99","1","1","85","75","4","0","2.5","-3","-12","3000000","5","5","-30","1","1","1","1"
"Phalanx FC","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 8km, Ref:8km, ERP_dBw: 42 / 32","as a test, boosting these accuracy values.  against a 6km target the radar is up to 27m off in angle, and up to 98m off in altitude...lets make this smaller, alot smaller.  lets bring both under 10m.  Old values are 0.0045, 0.01625.  Must be tested against Phalanx, as this might now be overpowered.","8","8","360","0","87","0.5","GenericSensor","0.0002","0.0004","0.0004","3000000000.0","3500000000.0","99","0","1","41.58","31.58","0","0","2.5","-3","-12","3000000.0","5","0.5","-30","1","1","1","1"
"Plank Shave AS/SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 200km, Ref:44.3km, ERP_dBw: 79 / 69","","200","44.31","360","-35","70","8.63","GenericSensor","0","0.36","0.24","3000000000","3500000000","99","1","1","79","69","4","0","2.5","-3","-12","3000000","5","5","-30","1","1","1","1"
"Pop Group FC","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AGSM, Range: 75km, Ref:21km, ERP_dBw: 50 / 40","F/H/I bands","75","21","360","-10","60","3","GenericSensor","0","0.4","0.27","3000000000","3500000000","99","2","0","50","40","4","0","2.5","-20","-25","3000000","5","5","-30","1","1","1","1"
"RAN-10S","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 160km, Ref:41.6km, ERP_dBw: 79 / 64","Marcos  -Amram -reduced ref range by 12.4km, added error values, increased max elevation by 15°, increased scan rate by 2 seconds, reduced beam width from 5 to 1.5, increased beam elevation from 5 to 17, 20.8µs pulses at 900pps, 28dB gain, 140kW peak power.","160","41.6","360","0","60","4","GenericSensor","0.00012","0.35","90","3000000000","3500000000","99","1","1","79","63.77","0","0","0","-3","-12","3000000","1.5","17","-30","1","1","1","0"
"RAN-11L/X","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 74km, Ref:24.1km, ERP_dBw: 86 / 73","Marcos -amram, operates in a dual mode, both L band and x band, as GCB can only do one or the other, im siding with x-band.  this band performs far far better for this radar.  performance is 12+nm for 11x, and 14nm for 12x, both in l band, 12x achieves 20+nm in x band, scaling 11x appropriately.  In the end, this radar pretty much keeps its ref range, but suffers a loss of instrumented range.","74","24.1","360","-45","80","2","GenericSensor","0.0001","0.055","0.3","8500000000","1055000000","99","1","1","86.303","73.3","0","0","0","-3","-12","3000000","1.1","6","-30","1","1","1","0"
"RAN-12L/X","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 74km, Ref:28.1km, ERP_dBw: 88 / 74","a RAN-11X with a more powerful transmitter.","74","28.14","360","-45","80","2","GenericSensor","0.0001","0.055","0.3","8500000000","1055000000","99","1","1","87.553","74.4","0","0","0","-3","-12","3000000","1.1","6","-30","1","1","1","0"
"RAN-3L","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 280km, Ref:156.2km, ERP_dBw: 81 / 68","L band, 2.15°x9°, 135kW peak power, 30dB gain, 78.4µs pulse, 6 rps scan rate, scan to scan frequency agility, phase coded pulse doppler yielding pulse compression power and doppler MTI and clutter rejection.Rated max range is 150nm(277.8km) on a fighter(assuming 10m²).  Axxuracy is 0.4° bearing, 70m range.","280","156.22","360","-2","28","10","GenericSensor","0.000252","0.4","1","1250000000","1350000000","99","1","1","81.3","68.3","5","0","2.5","-3","-12","3000000","2.15","9","-30","1","1","1","0"
"RBE2","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 150km, Ref:50km, ERP_dBw: 55 / 45","100 km detection range on 12 dBsm target http://www.acig.org/artman/publish/article_295.shtml","150","50","120","-60","60","10","GenericSensor","0.01","0.17","0.21","3000000000","3500000000","99","1.5","1","54.75","44.75","8","0","2.5","-3","-12","3000000","5","3.3","-30","1","1","1","1"
"RBE2-AA","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 148km, Ref:84.3km, ERP_dBw: 57 / 47","suggested as capable of 2-5m² target from 97 to 130km range, and low rcs target from 65+km, 84.25 approximates all three achieving 100.2km vs 2m², 125.98km vs 5m², and 65.26km vs 0.36m²","148","84.25","160","-60","60","2","GenericSensor","0.04","0.1","0.65","8500000000","10550000000","99","1","1","56.51","46.51","6","0","2.5","-3","-12","3000000","5","10.39","-30","1","1","1","1"
"RIM-66A Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: ASM, Range: 65km, Ref:39.2km, ERP_dBw: -99 / -109","","65","39.2","60","-30","30","2.5","GenericSensor","0.16","2.46","1.64","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","1","1","1","0"
"RTN-10XP popa","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 45km, Ref:20km, ERP_dBw: 42 / 32","Marcos","45","20","180","-25","85","1","GenericSensor","0","0","0","9000000000","10000000000","99","3","1","42","32","1","0","0","0","0","3000000","5","1.9","-30","1","1","1","0"
"RTN-10XP proa","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 45km, Ref:20km, ERP_dBw: 42 / 32","Marcos","45","20","180","-25","25","1","GenericSensor","0","0","0","9000000000","10000000000","99","3","1","42","32","1","0","0","0","0","3000000","5","1.9","-30","1","1","1","0"
"RTN-10XPx2","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AGS, Range: 45km, Ref:20km, ERP_dBw: 42 / 32","Marcos","45","20","360","-25","85","2","GenericSensor","0","0","0","9000000000","10000000000","99","3","1","42","32","2","0","60","0","0","3000000","5","5","-30","1","1","0","1"
"RTN-20X","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 25km, Ref:17.8km, ERP_dBw: 90 / 60","Marcos  -Amram -beam is 2.2°, gain 37dB, target acquisition is usually 2-6nm, 3 arc minutes of angular accuracy, 3m range accuracy.  200kW power, 0.5µs pulses at 2000pps.","25","17.83","270","-10","45","0.5","GenericSensor","0.0002","0.05","0","9000000000","10000000000","99","2","1","90","60","1","0","40","-3","-12","3000000","2.2","2.2","-30","1","1","1","0"
"RTN-20X x3","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 25km, Ref:17.8km, ERP_dBw: 90 / 60","Marcos  -Amram -beam is 2.2°, gain 37dB, target acquisition is usually 2-6nm, 3 arc minutes of angular accuracy, 3m range accuracy.  200kW power, 0.5µs pulses at 2000pps.","25","17.83","360","-10","45","0.5","GenericSensor","0.0002","0.05","0","9000000000","10000000000","99","2","1","90","60","3","0","40","-3","-12","3000000","2.2","2.2","-30","1","1","1","0"
"RTN-20X-2","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 15km, Ref:11.1km, ERP_dBw: 90 / 60","Marcos  -Amram -beam is 2.2°, gain 37dB, target acquisition is usually 2-6nm, 3 arc minutes of angular accuracy, 3m range accuracy.  Jane's cites 15km, setting that as instrumented and ref at 6nm.  200kW power, 0.5µs pulses at 2000pps.","15","11.12","270","0","45","1","GenericSensor","0.0002","0.05","0","9000000000","10000000000","99","2","1","90","60","1","0","40","-3","-12","3000000","2.2","2.2","-30","1","1","1","0"
"S-1850","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 400km, Ref:365.5km, ERP_dBw: 55 / 45","capable of detecting a .001m²target at 65km.","400","365.524","360","-25","95","4","GenericSensor","0.00045","0.1432","0.1432","3000000000","3500000000","99","1","1","55","45","24","0","2.5","-3","-12","3000000","5","2.5","-30","1","1","1","1"
"S1850M","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 500km, Ref:200km, ERP_dBw: 55 / 45","","500","200","360","0","45","10","GenericSensor","0","0.09","0.11","3000000000","3500000000","99","0.8","1","55","45","16","0","2","-3","-12","3000000","5","1.7","-30","1","1","1","0"
"SAM fire control radar","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 300km, Ref:33.2km, ERP_dBw: 60 / 50","","300","33.23","360","-35","70","8.63","GenericSensor","0","0.42","0.28","3000000000","3500000000","99","1","1","60","50","2","0","2.5","-3","-12","3000000","5","5","-30","1","1","1","0"
"Sampson","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 400km, Ref:316.2km, ERP_dBw: 44 / 35","Plessey claims a pidgeon(0.008m²) can be detected at 105km in clear conditions.  That produces an enormously huge ref range of 351.0887.  Going to assume some marketing at work there, and will spec for a 0.01m² target at 100km.  25kW transmitter, 256 PCR, 0.1µs to 1µs pulses at a duty cycle of up to 25%.  Assigning this radar a duty cycle of 12.5%.  Unknown gain, using the editors estimated gain.  It is a smaller array antennae compared to SPY-1, while operating in a similar frequency band, assuming roughly equivalent gain given its much newer design, so assuming 40dB gain.  Assuming slightly weaker beam forming capability, but only just.","400","316.2278","360","-10","80","1","GenericSensor","2.7e-08","0.09","0.09","2305000000","3175000000","99","1","1","43.9794","34.9485","32","0","2.5","-3","-12","175000000","1.8","1.8","-30","1","1","1","1"
"SC-2","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 150km, Ref:23.4km, ERP_dBw: 78 / 65          Also known as Sugar Charlie.  It was capable of a battleship at 40km and a bomber at 74km.  As with CXAM, assuming these to be 40dB and 20dB, respectively.  This forecs a lookdown penalty of -30.687","http://www.hnsa.org/doc/radar/index.htm, http://pwencycl.kgbudge.com/R/a/Radar.htm, unknown gain, assumed to be 25dB.","150","23.401","360","-2","8","12","GenericSensor","0.025","3","90","198000000","191000000","99","1","1","78.01","65","0","0","2.5","-30.687","-39.687","3000000","10","10","-12","1","1","1","0"
"Sea Giraffe 150","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 360km, Ref:113km, ERP_dBw: 66 / 56","","360","113","360","0","70","1","GenericSensor","0.02","0.3","0","3000000000","3500000000","99","1","1","66","56","0","0","0","0","0","3000000","5","5","-30","1","1","1","0"
"Sea Tiger","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: ASM, Range: 150km, Ref:90km, ERP_dBw: 45 / 35","Marcos","150","90","360","0","45","2.5","GenericSensor","0","0.5","90","3000000000","3500000000","99","2","1","45","35","0","0","40","0","0","3000000","5","10","-30","1","1","1","0"
"Search Water","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AGSM, Range: 600km, Ref:22.1km, ERP_dBw: 55 / 45","The Sea king AEW radar SearchWater(Ari 5980) detects a medium sized warship at 130nm.  since carriers at around 30-35dB, medium sized warships should be found around 24-27dB, assuming 25.5dB.  Thats puts Searchwater's ref range at 46.675km.  It(searchwater) also quotes a range of 28+nm for a snorkel and this ref range approximates this as well putting range to a  1m² target at 25.2nm.  Will use a vaule moderately less than this for the Sea spray, again as it isn't intended for EW purposes and more for target acquisition.","600","22.084","360","-60","10","4","GenericSensor","0.01","0.17","0.21","3000000000","3500000000","99","1","1","54.75","44.75","4","0","2.5","-3","-12","3000000","5","3.3","-30","1","1","1","1"
